----
| *Title* | *CGP* | *Author* | *Date* | *SuDoc*
:-----------------|:-----------------|:-----------------|:-----------------|:-----------------
"Alaska's Right to Produce Act of 2023 : report together with dissenting views (to accompany H.R. 6285).",1257948,https://catalog.gpo.gov/F/?func=direct&doc_number=1257948&local_base=GPO01PUB,"United States. Congress. House. Committee on Natural Resources",2024,Y 1.1/8:118-463
"Analysis of the United States documented unplugged orphaned oil and gas well dataset /",1262997,https://catalog.gpo.gov/F/?func=direct&doc_number=1262997&local_base=GPO01PUB,"Merrill, Matthew",2023,I 19.121:1167
"At-a-glance-summary of the 2023 U.S. Geological Survey Cooperative Research Unit Program year in review.",1261556,https://catalog.gpo.gov/F/?func=direct&doc_number=1261556&local_base=GPO01PUB,"No data",2024,I 19.127:2024-3006
"BSEE has opportunities to help industry improve oil spill preparedness /",1261623,https://catalog.gpo.gov/F/?func=direct&doc_number=1261623&local_base=GPO01PUB,"United States. Department of the Interior. Office of Inspector General",2018,I 1.121:2017-EAU-043
"Climate change scenario planning to guide research and resource management at White Sands National Park /",1168780,https://catalog.gpo.gov/F/?func=direct&doc_number=1168780&local_base=GPO01PUB,"Benjamin, Pamela",2021,I 29.89:2021/2261
"Consumer guide to geothermal heat pumps.",1261634,https://catalog.gpo.gov/F/?func=direct&doc_number=1261634&local_base=GPO01PUB,"No data",2021,E 1.120:2469
"Ensuring transparency in petroleum markets : hearing before the Committee on Commerce, Science, and Transportation, United States Senate, One Hundred Seventeenth Congress, second session, April 5, 2022.",1261588,https://catalog.gpo.gov/F/?func=direct&doc_number=1261588&local_base=GPO01PUB,"United States. Congress. Senate. Committee on Commerce, Science, and Transportation",2024,Y 4.C 73/7:S.HRG.117-427
"Establishment of national petroleum reserves on the public lands : hearings before the Subcommittee on Public Lands of the Committee on Interior and Insular Affairs, House of Representatives, Ninety-fourth Congress, first session on H.R. 49, H.J. Res. 31, 112, 119, and 145, to authorize the Secretary of the Interior to establish certain public lands of the United States national petroleum reserves the development of which needs to be regulated in a manner consistent with the total energy needs of the nation, and for other purposes : hearings held February 6, 21, and April 8, 1975.",1261671,https://catalog.gpo.gov/F/?func=direct&doc_number=1261671&local_base=GPO01PUB,"United States. Congress. House. Committee on Interior and Insular Affairs. Subcommittee on Public Lands",1975,Y 4.IN 8/14:94-1
"Estimates of water use associated with continuous oil and gas development in the Permian Basin, Texas and New Mexico 2010-19, with comparisons to the Williston Basin, North Dakota and Montana /",1166259,https://catalog.gpo.gov/F/?func=direct&doc_number=1166259&local_base=GPO01PUB,"Houston, Natalie A.",2021,I 19.127:2021-3053
"Examining the Biden administration's unprecedented. obstruction of the BOEM offshore leasing program : hearing before the Subcommittee on Energy and Mineral Resources of the Committee on Natural Resources, House of Representatives, One Hundred Eighteenth Congress, first session, Wednesday, October 18, 2023.",1262832,https://catalog.gpo.gov/F/?func=direct&doc_number=1262832&local_base=GPO01PUB,"United States. Congress. House. Committee on Natural Resources. Subcommittee on Energy and Mineral Resources",2024,Y 4.R 31/3:118-67
"H.R. 1121, "Protecting American Energy Production Act"; and H.R. 5616, "Bridge Production Act of 2023" : legislative hearing before the Subcommittee on Energy and Mineral Resources of the Committee on Natural Resources, U.S. House of Representatives, One Hundred Eighteenth Congress, first session, Thursday, September 28, 2023.",1257760,https://catalog.gpo.gov/F/?func=direct&doc_number=1257760&local_base=GPO01PUB,"United States. Congress. House. Committee on Natural Resources. Subcommittee on Energy and Mineral Resources",2024,Y 4.R 31/3:118-64
"H.R. 1449, H.R. 2855, H.R. 6009, and H.R. 6011 : hearing before the Subcommittee on Energy and Mineral Resources of the Committee on Natural Resources, House of Representatives, One Hundred Eighteenth Congress, first session, Wednesday, October 25, 2023.",1262622,https://catalog.gpo.gov/F/?func=direct&doc_number=1262622&local_base=GPO01PUB,"United States. Congress. House. Committee on Natural Resources. Subcommittee on Energy and Mineral Resources",2024,Y 4.R 31/3:118-72
"Hearing to examine the use of energy as a tool and a weapon, and ensuring energy security for the United States and its allies : hearing before the Committee on Energy and Natural Resources, United States Senate, One Hundred Seventeenth Congress, second session, March 10, 2022.",1257562,https://catalog.gpo.gov/F/?func=direct&doc_number=1257562&local_base=GPO01PUB,"United States. Congress. Senate. Committee on Energy and Natural Resources",2024,Y 4.EN 2:S.HRG.117-463
"Land use and resource conservation : hearings before the Subcommittee on Energy and the Environment of the Committee on Interior and Insular Affairs, House of Representatives, Ninety-fourth Congress, first session, on H.R. 3510 and related bills, to encourage conservation of natural resources, to authorize grants to the states for land use programs to coordinate federal actions concerning land use, to require land use planning for the public lands, and for other purposes : hearings held in Washington, D.C., March 17, 18, 24, 25, and April 14, 1975.",1261640,https://catalog.gpo.gov/F/?func=direct&doc_number=1261640&local_base=GPO01PUB,"United States. Congress. House. Committee on Interior and Insular Affairs. Subcommittee on Energy and the Environment",1975,Y 4.IN 8/14:94-7
"Natural gas policy issues hearings pursuant to S. Res. 45, a National fuels and energy policy study, Ninety-second Congress, second session on review of public policy issues related to the discovery, production, distribution, and use of natural gas and natural gas substitutes, February 25, 29, and March 2, 1972.",1257724,https://catalog.gpo.gov/F/?func=direct&doc_number=1257724&local_base=GPO01PUB,"United States. Congress. Senate. Committee on Interior and Insular Affairs",1972,Y 4.IN 8/13:92-22/
"Natural resources fiscal year 1979 budget request : hearing before the Committee on Energy and Natural Resources, United States Senate, Ninety-fifth Congress, second session on the Department of the Interior's natural resources authorization for fiscal year 1979, February 1, 1978.",1257793,https://catalog.gpo.gov/F/?func=direct&doc_number=1257793&local_base=GPO01PUB,"United States. Congress. Senate. Committee on Energy and Natural Resources",1978,Y 4.EN 2:95-140
"Ownership of oil and gas rights : implications for U.S. farm income and wealth /",1257744,https://catalog.gpo.gov/F/?func=direct&doc_number=1257744&local_base=GPO01PUB,"Hitaj, Claudia",2018,A 93.73/2:193
"Public Land Policy and Management Act of 1975 : hearings before the Subcommittee on Public Lands of the Committee on Interior and Insular Affairs, House of Representatives, Ninety-fourth Congress, first session on H.R. 5224 and H.R. 5622, to provide for the management, protection, and development of the national resource lands, and for other purposes : hearings held in Washington, D.C., March 21, 24, and 25 ; April 7 and 11, 1975.",1261631,https://catalog.gpo.gov/F/?func=direct&doc_number=1261631&local_base=GPO01PUB,"United States. Congress. House. Committee on Interior and Insular Affairs. Subcommittee on Public Lands",1975,Y 4.IN 8/14:94-9
"Puerto Rico grid resilience and transitions to 100% renewable energy study (PR100) : summary report /",1262811,https://catalog.gpo.gov/F/?func=direct&doc_number=1262811&local_base=GPO01PUB,"Baggu, Murali",2024,E 9.16:NREL/TP-6 A 20-88615
"Resource requirements of food demand in the United States /",1261595,https://catalog.gpo.gov/F/?func=direct&doc_number=1261595&local_base=GPO01PUB,"Canning, Patrick N.",2020,A 93.73:273
"U.S. offshore wind energy development : overview and issues for the 118th Congress /",1261360,https://catalog.gpo.gov/F/?func=direct&doc_number=1261360&local_base=GPO01PUB,"Comay, Laura B.",2021,LC 14.23:R 46970/
"U.S. shale gas & federal lands /",1257946,https://catalog.gpo.gov/F/?func=direct&doc_number=1257946&local_base=GPO01PUB,"Ratner, Michael (Specialist in energy policy)",2024,LC 14.25/3:IG 10049/
"United States oil /",1262674,https://catalog.gpo.gov/F/?func=direct&doc_number=1262674&local_base=GPO01PUB,"Brown, Phillip (Specialist in energy policy)",2024,LC 14.25/3:IG 10051/
"Valley of the drums, Bullitt County, Kentucky.",1257444,https://catalog.gpo.gov/F/?func=direct&doc_number=1257444&local_base=GPO01PUB,"No data",1980,EP 1.2:D 84/2
"The role of commercial energy payments in agricultural producer income /",1261537,https://catalog.gpo.gov/F/?func=direct&doc_number=1261537&local_base=GPO01PUB,"Winikoff, Justin B.",2024,A 93.73/2:271
