----
| *Title* | *CGP* | *Author* | *Date* | *SuDoc*
:-----------------|:-----------------|:-----------------|:-----------------|:-----------------
"2021 standard scenarios report : a U.S. electricity sector outlook / Wesley Cole, and J. Vincent Carag.",1193013,https://catalog.gpo.gov/F/?func=direct&doc_number=1193013&local_base=GPO01PUB,"Cole, Wesley",2021,E 9.16:NREL/TP-6 A 40-80641
"An Act to Authorize the Secretary of Health and Human Services, Acting through the Director of the Indian Health Service, to Acquire Private Land to Facilitate Access to the Desert Sage Youth Wellness Center in Hemet, California, and for Other Purposes.",1194393,https://catalog.gpo.gov/F/?func=direct&doc_number=1194393&local_base=GPO01PUB,"United States",2022,AE 2.110:117-161
"Addressing stakeholder science needs for integrated drought science in the Colorado River Basin / Anne C. Tillery and five others.",1180624,https://catalog.gpo.gov/F/?func=direct&doc_number=1180624&local_base=GPO01PUB,"Tillery, Anne C. (Anne Celeste)",2022,I 19.127:2022-3010
"Advances in satellite methane measurement : implications for fossil fuel industry emissions detection and climate policy / Jonathan D. Haskett.",1193614,https://catalog.gpo.gov/F/?func=direct&doc_number=1193614&local_base=GPO01PUB,"Haskett, Jonathan D.",2022,LC 14.24:IF 12072/
"Age and water-quality characteristics of groundwater discharge to the South Loup River, Nebraska, 2019 / by Christopher M. Hobza and John E. Solder.",1178536,https://catalog.gpo.gov/F/?func=direct&doc_number=1178536&local_base=GPO01PUB,"Hobza, Christopher M.",2022,I 19.42/4-4:2022-5042
"Air-injection testing in vertical boreholes in welded and nonwelded tuff, Yucca Mountain, Nevada / by Gary D. LeCain.",1181092,https://catalog.gpo.gov/F/?func=direct&doc_number=1181092&local_base=GPO01PUB,"LeCain, Gary D.",1997,I 19.42/4:96-4262
"Analysis and inundation mapping of the April-May 2011 flood at selected locations in northern and eastern Arkansas and southern Missouri / by Drew A. Westerman and three others",1192386,https://catalog.gpo.gov/F/?func=direct&doc_number=1192386&local_base=GPO01PUB,"Westerman, Drew A.",2013,I 19.42/4-4:2013-5148
"Analysis of nutrient and ancillary water-quality data for surface and ground water of the Willamette Basin, Oregon, 1980-90 / by Bernadine A. Bonn and 3 others.",1193227,https://catalog.gpo.gov/F/?func=direct&doc_number=1193227&local_base=GPO01PUB,"Bonn, Bernadine",1995,I 19.42/4:95-4036
"Analysis of nutrients, selected inorganic constituents, and trace elements in water from Illinois community-supply wells, 1984-91 / by Kelly L. Warner.",1192157,https://catalog.gpo.gov/F/?func=direct&doc_number=1192157&local_base=GPO01PUB,"Warner, Kelly L.",2000,I 19.42/4:99-4152
"Analysis of the 2011 Mississippi River flood from Natchez, MS, to Baton Rouge, LA, using a three-dimensional sediment model : model development and calibration / Steven K. Ayres ; prepared for U.S. Army Corps of Engineers, Mississippi Valley Division, Mississippi River Geomorphology & Potamology Program.",1181009,https://catalog.gpo.gov/F/?func=direct&doc_number=1181009&local_base=GPO01PUB,"Ayres, Steven K.",2018,D 103.137/2:21
"Analysis of water-level data in the Yucca Mountain area, Nevada, 1985-95 / by Robert P. Graves, Patrick Tucci, and Grady M. O'Brien.",1194612,https://catalog.gpo.gov/F/?func=direct&doc_number=1194612&local_base=GPO01PUB,"Graves, Robert P.",1997,I 19.42/4:96-4256
"Analytical results of a long-term aquifer test conducted near the Rio Grande, Albuquerque, New Mexico / by Condé R. Thorn with a section on Piezometric-extensometric test results by Charles E. Heywood.",1180688,https://catalog.gpo.gov/F/?func=direct&doc_number=1180688&local_base=GPO01PUB,"Thorn, Condé R.",2001,I 19.42/4:00-4291
"Approaches for evaluating the effects of bivalve filter feeding on nutrient dynamics in Puget Sound, Washington / by Christopher P. Konrad.",1194313,https://catalog.gpo.gov/F/?func=direct&doc_number=1194313&local_base=GPO01PUB,"Konrad, Christopher P. (Christopher Peter)",2014,I 19.42/4-4:2013-5237
"Approaches for the sustainable management of U.S. ocean waters and the ocean economy : considerations for Congress / Caitlin Keating-Bitonti.",1193615,https://catalog.gpo.gov/F/?func=direct&doc_number=1193615&local_base=GPO01PUB,"Keating-Bitonti, Caitlin",2022,LC 14.24:IF 12037/
"Areal extent of petroleum-related compounds from a gasoline and diesel-fuel leak in ground water at a site in Yakima, Washington, 1984-89 / by Richard J. Wagner.",1194569,https://catalog.gpo.gov/F/?func=direct&doc_number=1194569&local_base=GPO01PUB,"Wagner, Richard J.",1995,No data
"Areas contributing recharge to priority wells in valley-fill aquifers in the Neversink River and Rondout Creek drainage basins, New York / by Nicholas T. Corson-Dosch and six others.",1178061,https://catalog.gpo.gov/F/?func=direct&doc_number=1178061&local_base=GPO01PUB,"Corson-Dosch, Nicholas T.",2022,I 19.42/4-4:2021-5112
"Areas contributing recharge to selected production wells in unconfined and confined glacial valley-fill aquifers in Chenango River Basin, New York / by Paul J. Friesz and three others.",1178076,https://catalog.gpo.gov/F/?func=direct&doc_number=1178076&local_base=GPO01PUB,"Friesz, Paul J.",2022,I 19.42/4-4:2021-5083
"Assessment of dissolved-solids loading to the Colorado River in the Paradox Basin between the Dolores River and Gypsum Canyon, Utah / by Christopher L. Shope and Steven J. Gerner.",1194904,https://catalog.gpo.gov/F/?func=direct&doc_number=1194904&local_base=GPO01PUB,"Shope, Christopher L.",2014,I 19.42/4-4:2014-5031
