----
| *Title* | *CGP* | *Author* | *Date* | *SuDoc*
|:-----------------|:-----------------|:-----------------|:-----------------|:-----------------
"2020 standard scenarios report: a U.S. electric sector outlook /",1445363,https://catalog.gpo.gov/F/?func=direct&doc_number=1445363&local_base=GPO01PUB,"Cole, Wesley, https://id.oclc.org/worldcat/entity/E39PCjFkw489tDQ7mkK96phQ9C",2020,E 9.22:NREL/PR-6 A 20-78689
"2020 standard scenarios report: a U.S. electricity sector outlook /",1445362,https://catalog.gpo.gov/F/?func=direct&doc_number=1445362&local_base=GPO01PUB,"Cole, Wesley, https://id.oclc.org/worldcat/entity/E39PCjFkw489tDQ7mkK96phQ9C",2020,E 9.16:NREL/TP-6 A 20-77442
"An Act to Extend Authorization of the Reclamation States Emergency Drought Relief Act of 1991.",1446935,https://catalog.gpo.gov/F/?func=direct&doc_number=1446935&local_base=GPO01PUB,"United States",2024,AE 2.110:118-170
"An Act to Provide for Improvements to the Rivers and Harbors of the United States, to Provide for the Conservation and Development of Water and Related Resources, and for Other Purposes.",1450853,https://catalog.gpo.gov/F/?func=direct&doc_number=1450853&local_base=GPO01PUB,"United States",2025,AE 2.110:118-272
"An Act to Provide for the Conveyance of Certain Federal Land at Swanson Reservoir and Hugh Butler Reservoir in the State of Nebraska, and for Other Purposes.",1445959,https://catalog.gpo.gov/F/?func=direct&doc_number=1445959&local_base=GPO01PUB,"United States",2024,AE 2.110:118-185
"An Act to Require the Secretary of the Interior to Convey to the State of Utah Certain Federal Land under the Administrative Jurisdiction of the Bureau of Land Management within the Boundaries of Camp Williams, Utah, and for Other Purposes.",1446106,https://catalog.gpo.gov/F/?func=direct&doc_number=1446106&local_base=GPO01PUB,"United States",2024,AE 2.110:118-164
"An Act to Take Certain Land in the State of California into Trust for the Benefit of the Jamul Indian Village of California, and for Other Purposes.",1445886,https://catalog.gpo.gov/F/?func=direct&doc_number=1445886&local_base=GPO01PUB,"United States",2024,AE 2.110:118-199
"Alaska Native Settlement Trust Eligibility Act : report (to accompany H.R. 2687).",1446368,https://catalog.gpo.gov/F/?func=direct&doc_number=1446368&local_base=GPO01PUB,"United States. Congress. House. Committee on Natural Resources",2024,Y 1.1/8:118-867
"Apache County and Navajo County Conveyance Act of 2024 : report (to accompany H.R. 3047).",1446370,https://catalog.gpo.gov/F/?func=direct&doc_number=1446370&local_base=GPO01PUB,"United States. Congress. House. Committee on Natural Resources",2024,Y 1.1/8:118-868
"Assessing the effects of chloride deicer applications on groundwater near the Siskiyou Pass, southwestern Oregon, July 2018-February 2021 /",1449667,https://catalog.gpo.gov/F/?func=direct&doc_number=1449667&local_base=GPO01PUB,"Gingerich, Stephen B., https://id.oclc.org/worldcat/entity/E39PCjFvGqbmxfD3K4vcBCC683",2023,I 19.42/4-4:2023-5107
"Assessing the impact of chloride deicer application in the Siskiyou Pass, southern Oregon /",1449668,https://catalog.gpo.gov/F/?func=direct&doc_number=1449668&local_base=GPO01PUB,"Stonewall, Adam, https://id.oclc.org/worldcat/entity/E39PCjt4f3yJJQDbFTHFXyCWjC",2022,I 19.42/4-4:2022-5091
"Collecting dormant hardwood cuttings for western riparian restoration projects /",1451339,https://catalog.gpo.gov/F/?func=direct&doc_number=1451339&local_base=GPO01PUB,"Luna, Tara, https://id.oclc.org/worldcat/entity/E39PCjwQgHFppkHjBdtdH7QvMd",2006,A 13.137:0624-2334-MTDC
"Dam rehabilitation assistance available /",1450452,https://catalog.gpo.gov/F/?func=direct&doc_number=1450452&local_base=GPO01PUB,"Beckley, Bob, https://id.oclc.org/worldcat/entity/E39PCjwpy8JYbtkVJYJvCTDgDm",2006,A 13.137:0673-2338-MTDC
"Discussion draft of H.R. _____, to amend the National Environmental Policy Act of 1969, and for other purposes ; H.J. Res. 168, and H.R. 6129 : legislative hearing before the Committee on Natural Resources, U.S. House of Representative, One Hundred Eighteenth Congress, second session, Wednesday, September 11, 2024.",1451026,https://catalog.gpo.gov/F/?func=direct&doc_number=1451026&local_base=GPO01PUB,"United States. Congress. House. Committee on Natural Resources",2025,Y 4.R 31/3:118-146
"Draft working documents for analysis of 26 environmental problems.",1172081,https://catalog.gpo.gov/F/?func=direct&doc_number=1172081&local_base=GPO01PUB,"No data",1991,EP 1.2:R 49/32/DRAFT
"Effects of all-terrain vehicles on forested lands and grasslands /",1449645,https://catalog.gpo.gov/F/?func=direct&doc_number=1449645&local_base=GPO01PUB,"Meadows, Dexter, https://id.oclc.org/worldcat/entity/E39PCjDfqJDx4Df8BBmJFvhBmq",2008,A 13.2:AL 5/4
"Endangered Species Act (ESA) Section 7(a)(2) Biological Opinion and Magnuson-Stevens Fishery Conservation and Management Act essential fish habitat response : continued operation and maintenance of the Columbia River System.",1446004,https://catalog.gpo.gov/F/?func=direct&doc_number=1446004&local_base=GPO01PUB,"No data",2019,C 55.302:EN 2/3
"Environmental cooperation : GLOBE Program : arrangement between the United States of America and France signed at Washington September 16, 2010.",1449877,https://catalog.gpo.gov/F/?func=direct&doc_number=1449877&local_base=GPO01PUB,"No data",2010,S 9.10:10-916
"Environmental crimes bulletin /",1449327,https://catalog.gpo.gov/F/?func=direct&doc_number=1449327&local_base=GPO01PUB,"No data",1800,J 1.2:EN 8/4/
"Examining the influence of extreme environmental activist groups in the Department of the Interior : oversight hearing before the Subcommittee on Oversight and Investigations of the Committee on Natural Resources, U.S. House of Representatives, One Hundred Eighteenth Congress, second session, Tuesday, April 30, 2024.",1449851,https://catalog.gpo.gov/F/?func=direct&doc_number=1449851&local_base=GPO01PUB,"United States. Congress. House. Committee on Natural Resources. Subcommittee on Oversight and Investigations",2025,Y 4.R 31/3:118-115
"Examining the the Council on Environmental Quality fiscal year 2025 budget request and related policy matters : oversight hearing before the Committee on Natural Resources, U.S. House of Representatives, One Hundred Eighteenth Congress, second session, Thursday, May 16, 2024.",1450025,https://catalog.gpo.gov/F/?func=direct&doc_number=1450025&local_base=GPO01PUB,"United States. Congress. House. Committee on Natural Resources",2025,Y 4.R 31/3:118-121
"Fact sheet: President Donald J. Trump lifts burdensome EPA restrictions on coal plants /",1451248,https://catalog.gpo.gov/F/?func=direct&doc_number=1451248&local_base=GPO01PUB,"No data",2025,PREX 1.24:C 63
"Federal Land Policy and Management Act section 204(f) report on public land orders ...",1445341,https://catalog.gpo.gov/F/?func=direct&doc_number=1445341&local_base=GPO01PUB,"United States. Bureau of Land Management",1800,I 53.2:L 22/22/
"Flatside Wilderness Additions Act : report (to accompany H.R. 3971).",1446372,https://catalog.gpo.gov/F/?func=direct&doc_number=1446372&local_base=GPO01PUB,"United States. Congress. House. Committee on Natural Resources",2024,Y 1.1/8:118-869
"Good Samaritan Remediation of Abandoned Hardrock Mines Act of 2024 : report (to accompany H.R. 7779), (including cost estimate of the Congressional Budget Office).",1446137,https://catalog.gpo.gov/F/?func=direct&doc_number=1446137&local_base=GPO01PUB,"United States. Congress. House. Committee on Transportation and Infrastructure",2024,Y 1.1/8:118-823
"Ground-water and related geology of Joshua Tree National Monument, California /",1446108,https://catalog.gpo.gov/F/?func=direct&doc_number=1446108&local_base=GPO01PUB,"Weir, J. E. (James E.), https://id.oclc.org/worldcat/entity/E39PCjFk7cQKTTvm4g9TDyyYbm",1963,I 19.76:63-137
"H.R. 1208 and H.R. 6180 : legislative hearing before the Subcommittee on Indian and Insular Affairs of the Committee on Natural Resources, U.S. House of Representatives, One Hundred Eighteenth Congress, second session, Wednesday, June 26, 2024.",1445890,https://catalog.gpo.gov/F/?func=direct&doc_number=1445890&local_base=GPO01PUB,"United States. Congress. House. Committee on Natural Resources. Subcommittee on Indian and Insular Affairs",2025,Y 4.R 31/3:118-131
"H.R. 6352, H.R. 8413, H.R. 8632, H.R. 8836, and discussion draft of H.R. _____, (Graves of LA) : legislative hearing before the Subcommittee on Water, Wildlife and Fisheries of the Committee on Natural Resources, U.S. House of Representatives, One Hundred Eighteenth Congress, second session, Tuesday, September 10, 2024.",1450912,https://catalog.gpo.gov/F/?func=direct&doc_number=1450912&local_base=GPO01PUB,"United States. Congress. House. Committee on Natural Resources. Subcommittee on Water, Wildlife, and Fisheries",2025,Y 4.R 31/3:118-145
"Harmful algal blooms : the impact on our nation's waters : hearing before the Subcommittee on Oceans, Atmosphere, Fisheries, and Coast Guard of the Committee on Commerce, Science, and Transportation, United States Senate, One Hundred Fifteenth Congress, second session, August 28, 2018.",1449801,https://catalog.gpo.gov/F/?func=direct&doc_number=1449801&local_base=GPO01PUB,"United States. Congress. Senate. Committee on Commerce, Science, and Transportation. Subcommittee on Oceans, Atmosphere, Fisheries, and Coast Guard",2025,Y 4.C 73/7:S.HRG.115-846
"Hearing on the high plains : combating drought with innovation : hearing before the Subcommittee on Conservation, Climate, Forestry, and Natural Resources of the Committee on Agriculture, Nutrition, and Forestry, United States Senate, One Hundred Eighteenth Congress, second session, June 26, 2024.",1445694,https://catalog.gpo.gov/F/?func=direct&doc_number=1445694&local_base=GPO01PUB,"United States. Congress. Senate. Committee on Agriculture, Nutrition, and Forestry. Subcommittee on Conservation, Climate, Forestry, and Natural Resources",2025,Y 4.AG 8/3:S.HRG.118-502
"Hydrogeologic framework of the Mountain Home Area, Southern Idaho /",1445665,https://catalog.gpo.gov/F/?func=direct&doc_number=1445665&local_base=GPO01PUB,"Zinsser, Lauren M.",2025,I 19.42/4-4:2024-5132
"Hydrogeologic investigations and a preliminary conceptual model of the groundwater system at North Penn Area 1 superfund site, Souderton, Montgomery County, Pennsylvania /",1446771,https://catalog.gpo.gov/F/?func=direct&doc_number=1446771&local_base=GPO01PUB,"Senior, Lisa A., https://id.oclc.org/worldcat/entity/E39PBJdrMmqKfGYFxDTDrpFVG3",2024,I 19.76:2024-1080
"Hydrogeology of sand and gravel aquifers in the Owasco Inlet watershed, Cayuga and Tompkins Counties, New York /",1449956,https://catalog.gpo.gov/F/?func=direct&doc_number=1449956&local_base=GPO01PUB,"Heisig, Paul M. (Paul Martin)",2023,I 19.42.4-4:2023-5031
"Irrigation organizations : water measurement and pricing /",1449497,https://catalog.gpo.gov/F/?func=direct&doc_number=1449497&local_base=GPO01PUB,"Hrozencik, R. Aaron",2025,A 93.73/3:40
