001,008,035 $a,074 $a,086 $a,245 $a$b,830 $a$v,856 40 $u
001070248,151118s1975\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929881968, 0247-D (online), C 13.58:75-806," Phase equilibrium and flow-induced desorption data for He-CO, He-N{esc}p2{esc}(S{esc}p2{esc}sO, and He-N{esc}p2{esc}(S{esc}p2{esc}s system / ", NBSIR;  75-806. , https://doi.org/10.6028/NBS.IR.75-806 https://www.govinfo.gov/content/pkg/GOVPUB-C13-e054554f18a0d5779f728532db077642/pdf/GOVPUB-C13-e054554f18a0d5779f728532db077642.pdf https://purl.fdlp.gov/GPO/gpo104128
001070249,151118s1976\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929881969, 0247-D (online), C 13.58:75-819, Sensitive isotropic antenna with fiber-optic link to a conventional receiver / , NBSIR;  75-819. , https://doi.org/10.6028/NBS.IR.75-819 https://www.govinfo.gov/content/pkg/GOVPUB-C13-2f2acdc31cacd5ed65c17139179266c1/pdf/GOVPUB-C13-2f2acdc31cacd5ed65c17139179266c1.pdf https://purl.fdlp.gov/GPO/gpo96280
001070250,151118s1972\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929881970, 0247-D (online), C 13.58:75-763, Thermodynamic and transport properties of ethylene and propylene / , NBSIR;  75-763. , https://doi.org/10.6028/NBS.IR.75-763 https://www.govinfo.gov/content/pkg/GOVPUB-C13-96a7b81fa85a94c851b14cfc58fb969e/pdf/GOVPUB-C13-96a7b81fa85a94c851b14cfc58fb969e.pdf https://purl.fdlp.gov/GPO/gpo103626
001070251,151118s1975\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929881971, 0247-D (online), C 13.58:75-776, Investigation of two techniques for application in test methods for detecting defects in spacecraft thermal-protection material / , NBSIR;  75-776. , https://doi.org/10.6028/NBS.IR.75-776 https://www.govinfo.gov/content/pkg/GOVPUB-C13-65872ef6370ac3fd1faef52229c18f62/pdf/GOVPUB-C13-65872ef6370ac3fd1faef52229c18f62.pdf https://purl.fdlp.gov/GPO/gpo98777
001070252,151118s1975\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929881972, 0247-D (online), C 13.58:75-777, Study of the national standards for directional and other official signs :  overview of their adequacy /, NBSIR;  75-777. , https://doi.org/10.6028/NBS.IR.75-777 https://www.govinfo.gov/content/pkg/GOVPUB-C13-335c2cdb4cb475e965b05ada83560f18/pdf/GOVPUB-C13-335c2cdb4cb475e965b05ada83560f18.pdf https://purl.fdlp.gov/GPO/gpo96543
001070253,151118s1976\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929881975, 0247-D (online), C 13.58:76-979, Intercomparison procedures for gage blocks using electromechanical comparators / , NBSIR;  76-979. , https://doi.org/10.6028/NBS.IR.76-979 https://www.govinfo.gov/content/pkg/GOVPUB-C13-a2fb4f0f178dddb90278d8afb441cee6/pdf/GOVPUB-C13-a2fb4f0f178dddb90278d8afb441cee6.pdf https://purl.fdlp.gov/GPO/gpo101357
001070254,151118s1976\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929881976, 0247-D (online), C 13.58:76-988, Regional seminar on a system of standardization and metrology for Latin America / , NBSIR;  76-988. , https://doi.org/10.6028/NBS.IR.76-988 https://www.govinfo.gov/content/pkg/GOVPUB-C13-4a4cd43822ce491f9a4811c1452b529c/pdf/GOVPUB-C13-4a4cd43822ce491f9a4811c1452b529c.pdf https://purl.fdlp.gov/GPO/gpo97592
001070255,151118s1975\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929881984, 0247-D (online), C 13.58:75-766, Properties and interactions of oral structures and restorative materials / , NBSIR;  75-766. , https://doi.org/10.6028/NBS.IR.75-766 https://www.govinfo.gov/content/pkg/GOVPUB-C13-9fb8619acaaed89935435122cbf21ba7/pdf/GOVPUB-C13-9fb8619acaaed89935435122cbf21ba7.pdf https://purl.fdlp.gov/GPO/gpo101204
001070256,151118s1975\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929881985, 0247-D (online), C 13.58:75-767, A methodology for establishing conditioning requirements for building materials and composites / , NBSIR;  75-767. , https://doi.org/10.6028/NBS.IR.75-767 https://www.govinfo.gov/content/pkg/GOVPUB-C13-f0adffb675c8d5f75bd6e9a0a208483b/pdf/GOVPUB-C13-f0adffb675c8d5f75bd6e9a0a208483b.pdf https://purl.fdlp.gov/GPO/gpo104815
001070257,151118s1975\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929881989, 0247-D (online), C 13.58:75-794, Heat transfer in furnaces for CIB cooperative program and heat balance analysis of wall furnace / , NBSIR;  75-794. , https://doi.org/10.6028/NBS.IR.75-794 https://www.govinfo.gov/content/pkg/GOVPUB-C13-d616ccef6a3529f37d0fd7092684fc44/pdf/GOVPUB-C13-d616ccef6a3529f37d0fd7092684fc44.pdf https://purl.fdlp.gov/GPO/gpo103447
001070258,151118s1975\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929881991, 0247-D (online), C 13.58:75-768, Reevaluation of the densities of the four NBS silicon crystal standards / , NBSIR;  75-768. , https://doi.org/10.6028/NBS.IR.75-768 https://www.govinfo.gov/content/pkg/GOVPUB-C13-87af4a1580597b908011fd3ff63d20d7/pdf/GOVPUB-C13-87af4a1580597b908011fd3ff63d20d7.pdf https://purl.fdlp.gov/GPO/gpo100297
001070260,151118s1975\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929881993, 0247-D (online), C 13.58:75-770, The equation of state for ammonia / , NBSIR;  75-770. , https://doi.org/10.6028/NBS.IR.75-770 https://www.govinfo.gov/content/pkg/GOVPUB-C13-03e1258239d3b8fc34e04a520e2e635a/pdf/GOVPUB-C13-03e1258239d3b8fc34e04a520e2e635a.pdf https://purl.fdlp.gov/GPO/gpo94488
001070261,151118s1975\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929882006, 0247-D (online), C 13.58:75-778, ETIP :  the first 18 months /, NBSIR;  75-778. , https://doi.org/10.6028/NBS.IR.75-778 https://www.govinfo.gov/content/pkg/GOVPUB-C13-aefa3d503a6d15b4f75f9bf4e7fb435a/pdf/GOVPUB-C13-aefa3d503a6d15b4f75f9bf4e7fb435a.pdf https://purl.fdlp.gov/GPO/gpo101838
001070262,151118s1975\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929882009, 0247-D (online), C 13.58:75-779, The development of an improved compression test method for wall panels / , NBSIR;  75-779. , https://doi.org/10.6028/NBS.IR.75-779 https://www.govinfo.gov/content/pkg/GOVPUB-C13-71d866efe8eb7e5b4a3b5378fada44a0/pdf/GOVPUB-C13-71d866efe8eb7e5b4a3b5378fada44a0.pdf https://purl.fdlp.gov/GPO/gpo100113
001070263,151118s1975\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929882010, 0247-D (online), C 13.58:75-780, Mathematics and engineering in computer science / , NBSIR;  75-780. , https://doi.org/10.6028/NBS.IR.75-780 https://www.govinfo.gov/content/pkg/GOVPUB-C13-3fa03b5da58fa1f9872190856cdccef3/pdf/GOVPUB-C13-3fa03b5da58fa1f9872190856cdccef3.pdf https://purl.fdlp.gov/GPO/gpo97061
001070264,151118s1975\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929882011, 0247-D (online), C 13.58:75-781, Optical materials characterization / , NBSIR;  75-781. , https://doi.org/10.6028/NBS.IR.75-781 https://www.govinfo.gov/content/pkg/GOVPUB-C13-e349284e7612d6e1b330815dbba2243e/pdf/GOVPUB-C13-e349284e7612d6e1b330815dbba2243e.pdf https://purl.fdlp.gov/GPO/gpo104265
001070265,151118s1975\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929882012, 0247-D (online), C 13.58:75-775, Electrical measurement of high voltage pulses in diagnostic x-ray units / , NBSIR;  75-775. , https://doi.org/10.6028/NBS.IR.75-775 https://www.govinfo.gov/content/pkg/GOVPUB-C13-b68c6a981ba6f90f9955d1dc484e6609/pdf/GOVPUB-C13-b68c6a981ba6f90f9955d1dc484e6609.pdf https://purl.fdlp.gov/GPO/gpo102148
001070266,151118s1974\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929882015, 0247-D (online), C 13.58:75-785, The review of standardization and measurement services at the Ecuadorian Institute for Standardization / , NBSIR;  75-785. , https://doi.org/10.6028/NBS.IR.75-785 https://www.govinfo.gov/content/pkg/GOVPUB-C13-526914f5e702bcad316864aba128d68d/pdf/GOVPUB-C13-526914f5e702bcad316864aba128d68d.pdf https://purl.fdlp.gov/GPO/gpo98246
001070267,151118s1975\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929882016, 0247-D (online), C 13.58:75-786, The CPSC road test of bicycle braking performance - kinetic and error analyses / , NBSIR;  75-786. , https://doi.org/10.6028/NBS.IR.75-786 https://www.govinfo.gov/content/pkg/GOVPUB-C13-7f3065db1dd79c97892c0d8822c5e13b/pdf/GOVPUB-C13-7f3065db1dd79c97892c0d8822c5e13b.pdf https://purl.fdlp.gov/GPO/gpo99788
001070268,151118s1975\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929882018, 0247-D (online), C 13.58:75-787, Piezo- and pyroelectric properties of electreta / , NBSIR;  75-787. , https://doi.org/10.6028/NBS.IR.75-787 https://www.govinfo.gov/content/pkg/GOVPUB-C13-b1ae8ee315f1818748fa8cbe13a5dc09/pdf/GOVPUB-C13-b1ae8ee315f1818748fa8cbe13a5dc09.pdf https://purl.fdlp.gov/GPO/gpo101949
001070269,151118s1975\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929882026, 0247-D (online), C 13.58:75-782, Full-scale corridor fire experiment using a glass fiber carpet / , NBSIR;  75-782. , https://doi.org/10.6028/NBS.IR.75-782 https://www.govinfo.gov/content/pkg/GOVPUB-C13-ac6020639b438f5571c979290f5821b3/pdf/GOVPUB-C13-ac6020639b438f5571c979290f5821b3.pdf https://purl.fdlp.gov/GPO/gpo101728
001070270,151118s1975\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929882027, 0247-D (online), C 13.58:75-783, Validation of the DELCAP airport simulation model / , NBSIR;  75-783. , https://doi.org/10.6028/NBS.IR.75-783 https://www.govinfo.gov/content/pkg/GOVPUB-C13-28c8568701f2a7d2a274d98fcc952d3e/pdf/GOVPUB-C13-28c8568701f2a7d2a274d98fcc952d3e.pdf https://purl.fdlp.gov/GPO/gpo96334
001070271,151118s1975\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929882028, 0247-D (online), C 13.58:75-784," Fire incidents involving flammable liquids, gas, and dry explosives / ", NBSIR;  75-784. , https://doi.org/10.6028/NBS.IR.75-784 https://www.govinfo.gov/content/pkg/GOVPUB-C13-bb9c240a7c21fb7a280dce1f796498a1/pdf/GOVPUB-C13-bb9c240a7c21fb7a280dce1f796498a1.pdf https://purl.fdlp.gov/GPO/gpo102345
001070272,160620s1987\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)951907187, 0247-D (online), C 13.58:87-3590, NBS serial holdings 1987 / , NBSIR;  87-3590. , https://doi.org/10.6028/NBS.IR.87-3590 https://www.govinfo.gov/content/pkg/GOVPUB-C13-e78169eeb1f5b40b029143ca3bbd1fa7/pdf/GOVPUB-C13-e78169eeb1f5b40b029143ca3bbd1fa7.pdf https://purl.fdlp.gov/GPO/gpo104451
001070273,151118s1975\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929882043, 0247-D (online), C 13.58:75-793, Microsecond-resolution pulse calorimetry for semiconducting materials at high temperatures (a feasibility study) / , NBSIR;  75-793. , https://doi.org/10.6028/NBS.IR.75-793 https://www.govinfo.gov/content/pkg/GOVPUB-C13-3a8330fffa285887719ac439c46e7d81/pdf/GOVPUB-C13-3a8330fffa285887719ac439c46e7d81.pdf https://purl.fdlp.gov/GPO/gpo96769
001070274,151118s1975\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929882044, 0247-D (online), C 13.58:75-818," Bibliography of the electromagnetics division June 30, 1974 to June 30, 1975 / ", NBSIR;  75-818. , https://doi.org/10.6028/NBS.IR.75-818 https://www.govinfo.gov/content/pkg/GOVPUB-C13-08e48680f84554ecc48d16dba9d8311f/pdf/GOVPUB-C13-08e48680f84554ecc48d16dba9d8311f.pdf https://purl.fdlp.gov/GPO/gpo94760
001070275,151118s1975\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929882047, 0247-D (online), C 13.58:75-791, Procedural options for modification of architectural glass in residences to improve occupant safety / , NBSIR;  75-791. , https://doi.org/10.6028/NBS.IR.75-791 https://www.govinfo.gov/content/pkg/GOVPUB-C13-f0beea48aee94de424876933b3c3a3c5/pdf/GOVPUB-C13-f0beea48aee94de424876933b3c3a3c5.pdf https://purl.fdlp.gov/GPO/gpo104818
001070276,151118s1975\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929882048, 0247-D (online), C 13.58:75-792, An evaluation and assessment of existing data and procedures for tire noise measurement / , NBSIR;  75-792. , https://doi.org/10.6028/NBS.IR.75-792 https://www.govinfo.gov/content/pkg/GOVPUB-C13-6962991f6f08976d09e94b0e0b4774f8/pdf/GOVPUB-C13-6962991f6f08976d09e94b0e0b4774f8.pdf https://purl.fdlp.gov/GPO/gpo98923
001070277,151118s1975\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929882052, 0247-D (online), C 13.58:75-909, Index of automated system design requirements as derived from the OMB Privacy Act implementation guidelines / , NBSIR;  75-909. , https://doi.org/10.6028/NBS.IR.75-909 https://www.govinfo.gov/content/pkg/GOVPUB-C13-5bf7ef584e368a174e4202cfe6c0d182/pdf/GOVPUB-C13-5bf7ef584e368a174e4202cfe6c0d182.pdf https://purl.fdlp.gov/GPO/gpo98392
001070278,151118s1975\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929882061, 0247-D (online), C 13.58:75-795, Recommended criteria for retrofit materials and products eligible for tax credit / , NBSIR;  75-795. , https://doi.org/10.6028/NBS.IR.75-795 https://www.govinfo.gov/content/pkg/GOVPUB-C13-30351de83abe2fc9243677714337957e/pdf/GOVPUB-C13-30351de83abe2fc9243677714337957e.pdf https://purl.fdlp.gov/GPO/gpo96304
001070279,151118s1975\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929882062, 0247-D (online), C 13.58:75-796, An analysis of the salmon statistical information system / , NBSIR;  75-796. , https://doi.org/10.6028/NBS.IR.75-796 https://www.govinfo.gov/content/pkg/GOVPUB-C13-2912d96fa212c671d0e7ca71f227992c/pdf/GOVPUB-C13-2912d96fa212c671d0e7ca71f227992c.pdf https://purl.fdlp.gov/GPO/gpo96106
001070280,151118s1975\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929882063, 0247-D (online), C 13.58:75-797, An evaluation of a range-top warning light system / , NBSIR;  75-797. , https://doi.org/10.6028/NBS.IR.75-797 https://www.govinfo.gov/content/pkg/GOVPUB-C13-a963b51bb783676b35d59b761b381107/pdf/GOVPUB-C13-a963b51bb783676b35d59b761b381107.pdf https://purl.fdlp.gov/GPO/gpo101629
001070281,151118s1975\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929882064, 0247-D (online), C 13.58:75-798, New polymers / , NBSIR;  75-798. , https://doi.org/10.6028/NBS.IR.75-798 https://www.govinfo.gov/content/pkg/GOVPUB-C13-9966fa207cc8f4fc38f692da2d8d2817/pdf/GOVPUB-C13-9966fa207cc8f4fc38f692da2d8d2817.pdf https://purl.fdlp.gov/GPO/gpo100998
001070282,151118s1976\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929882066, 0247-D (online), C 13.58:75-801," A bibliography on automated measurements (July 1, 1969, to July 1, 1974) / ", NBSIR;  75-801. , https://doi.org/10.6028/NBS.IR.75-801 https://www.govinfo.gov/content/pkg/GOVPUB-C13-4c983d599c04ddeb83a6ade1e8ac2b29/pdf/GOVPUB-C13-4c983d599c04ddeb83a6ade1e8ac2b29.pdf https://purl.fdlp.gov/GPO/gpo97681
001070283,151118s1975\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929882067, 0247-D (online), C 13.58:75-802," Liquefied natural gas research at the National Bureau of Standards :  Progress report for the period 1 July - 31 December, 1974 /", NBSIR;  75-802. , https://doi.org/10.6028/NBS.IR.75-802 https://www.govinfo.gov/content/pkg/GOVPUB-C13-f9f32353f9d77a9f709a3bf040e09d62/pdf/GOVPUB-C13-f9f32353f9d77a9f709a3bf040e09d62.pdf https://purl.fdlp.gov/GPO/gpo105181
001070284,151118s1975\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929882072, 0247-D (online), C 13.58:75-911, A national network data base system / , NBSIR;  75-911. , https://doi.org/10.6028/NBS.IR.75-911 https://www.govinfo.gov/content/pkg/GOVPUB-C13-72b731ccae85337bff1919b52db99f92/pdf/GOVPUB-C13-72b731ccae85337bff1919b52db99f92.pdf https://purl.fdlp.gov/GPO/gpo99290
001070285,151118s1975\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929882073, 0247-D (online), C 13.58:75-913, Structural test procedures for bicycles / , NBSIR;  75-913. , https://doi.org/10.6028/NBS.IR.75-913 https://www.govinfo.gov/content/pkg/GOVPUB-C13-6c1300736a79db54dbeac4f8799281f2/pdf/GOVPUB-C13-6c1300736a79db54dbeac4f8799281f2.pdf https://purl.fdlp.gov/GPO/gpo99024
001070286,151118s1975\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929882074, 0247-D (online), C 13.58:75-914, Graffiti removers :  evaluation and preliminary selection criteria /, NBSIR;  75-914. , https://doi.org/10.6028/NBS.IR.75-914 https://www.govinfo.gov/content/pkg/GOVPUB-C13-37cf875355b99b028ec77f22f5802cac/pdf/GOVPUB-C13-37cf875355b99b028ec77f22f5802cac.pdf https://purl.fdlp.gov/GPO/gpo96687
001070287,151118s1975\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929882076, 0247-D (online), C 13.58:75-803, Selected topics on hydrogen fuel / , NBSIR;  75-803. , https://doi.org/10.6028/NBS.IR.75-803 https://www.govinfo.gov/content/pkg/GOVPUB-C13-20117e2bf78033126d82d81b93529f9b/pdf/GOVPUB-C13-20117e2bf78033126d82d81b93529f9b.pdf https://purl.fdlp.gov/GPO/gpo95764
001070288,151118s1975\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929882078, 0247-D (online), C 13.58:75-804, Generation of standard EM fields for calibration of power density meters 20 kHz to 1000 MHz / , NBSIR;  75-804. , https://doi.org/10.6028/NBS.IR.75-804 https://www.govinfo.gov/content/pkg/GOVPUB-C13-27e2765fe3fe1da8762e6d66185139be/pdf/GOVPUB-C13-27e2765fe3fe1da8762e6d66185139be.pdf https://purl.fdlp.gov/GPO/gpo96071
001070289,151118s1975\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929882085, 0247-D (online), C 13.58:75-929, A study of the National Force Measurement System / , NBSIR;  75-929. , https://doi.org/10.6028/NBS.IR.75-929 https://www.govinfo.gov/content/pkg/GOVPUB-C13-9d705da14609095fe1e409653502510d/pdf/GOVPUB-C13-9d705da14609095fe1e409653502510d.pdf https://purl.fdlp.gov/GPO/gpo101145
001070290,151118s1976\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929882087, 0247-D (online), C 13.58:75-937, The national measurement system for medical ultrasonics / , NBSIR;  75-937. , https://doi.org/10.6028/NBS.IR.75-937 https://www.govinfo.gov/content/pkg/GOVPUB-C13-bd159b5121f81606b997ad83822f19be/pdf/GOVPUB-C13-bd159b5121f81606b997ad83822f19be.pdf https://purl.fdlp.gov/GPO/gpo102402
001070291,151118s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929882088, 0247-D (online), C 13.58:75-938, The national measurement system for acoustics / , NBSIR;  75-938. , https://doi.org/10.6028/NBS.IR.75-938 https://www.govinfo.gov/content/pkg/GOVPUB-C13-7d8896e24dfe8164030f3c9cb28e7d7e/pdf/GOVPUB-C13-7d8896e24dfe8164030f3c9cb28e7d7e.pdf https://purl.fdlp.gov/GPO/gpo99723
001070292,151118s1975\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929882093, 0247-D (online), C 13.58:75-902," A survey of fire accidents involving curtains and draperies - deaths, injuries and financial loss / ", NBSIR;  75-902. , https://doi.org/10.6028/NBS.IR.75-902 https://www.govinfo.gov/content/pkg/GOVPUB-C13-892c20bc8c7f4ba11f1ea84d5ab24b25/pdf/GOVPUB-C13-892c20bc8c7f4ba11f1ea84d5ab24b25.pdf https://purl.fdlp.gov/GPO/gpo100352
001070293,151118s1975\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929882094, 0247-D (online), C 13.58:75-903, San Antonio Veterans Administration Hospital smoke movement study / , NBSIR;  75-903. , https://doi.org/10.6028/NBS.IR.75-903 https://www.govinfo.gov/content/pkg/GOVPUB-C13-f8b1e90236c5bcc7e6e223d67bb093d7/pdf/GOVPUB-C13-f8b1e90236c5bcc7e6e223d67bb093d7.pdf https://purl.fdlp.gov/GPO/gpo105128
001070294,151118s1975\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929882096, 0247-D (online), C 13.58:75-807," Turbulent natural convection of liquid deuterium, hydrogen, and nitrogen within enclosed vessels / ", NBSIR;  75-807. , https://doi.org/10.6028/NBS.IR.75-807 https://www.govinfo.gov/content/pkg/GOVPUB-C13-e1d4d01d9da069259ee61e6b2efab3e5/pdf/GOVPUB-C13-e1d4d01d9da069259ee61e6b2efab3e5.pdf https://purl.fdlp.gov/GPO/gpo104193
001070295,151118s1976\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929882099, 0247-D (online), C 13.58:75-925, Final summary report study of the National Measurement System 1972-75 / , NBSIR;  75-925. , https://doi.org/10.6028/NBS.IR.75-925 https://www.govinfo.gov/content/pkg/GOVPUB-C13-738bc08e6c957ab6df8017e188cd9359/pdf/GOVPUB-C13-738bc08e6c957ab6df8017e188cd9359.pdf https://purl.fdlp.gov/GPO/gpo99319
001070296,151118s1975\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929882110, 0247-D (online), C 13.58:75-809, Non-planar near-field measurements :  spherical scanning /, NBSIR;  75-809. , https://doi.org/10.6028/NBS.IR.75-809 https://www.govinfo.gov/content/pkg/GOVPUB-C13-6fcd6493d41c0ea4f8e8ea13f8404dfe/pdf/GOVPUB-C13-6fcd6493d41c0ea4f8e8ea13f8404dfe.pdf https://purl.fdlp.gov/GPO/gpo99180
001070297,151118s1975\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929882111, 0247-D (online), C 13.58:75-810, Semi-annual report on materials research in support of superconducting machinery / , NBSIR;  75-810. , https://doi.org/10.6028/NBS.IR.75-810 https://www.govinfo.gov/content/pkg/GOVPUB-C13-8944198cff8b7556ea1f0d9b9166ee0b/pdf/GOVPUB-C13-8944198cff8b7556ea1f0d9b9166ee0b.pdf https://purl.fdlp.gov/GPO/gpo100357
001070298,151118s1975\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929882113, 0247-D (online), C 13.58:75-812, The Kapitza conductance of the (100) surface of copper and polycrystalline indium and niobium / , NBSIR;  75-812. , https://doi.org/10.6028/NBS.IR.75-812 https://www.govinfo.gov/content/pkg/GOVPUB-C13-41e3e5e4debd8de2c5a57cb5830a8478/pdf/GOVPUB-C13-41e3e5e4debd8de2c5a57cb5830a8478.pdf https://purl.fdlp.gov/GPO/gpo97137
001070299,151118s1975\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929882114, 0247-D (online), C 13.58:75-813, Electronic eavesdropping techniques and equipment / , NBSIR;  75-813. , https://doi.org/10.6028/NBS.IR.75-813 https://www.govinfo.gov/content/pkg/GOVPUB-C13-ad0e7807c7e27be16b547a72336cc9f2/pdf/GOVPUB-C13-ad0e7807c7e27be16b547a72336cc9f2.pdf https://purl.fdlp.gov/GPO/gpo101762
001070300,151118s1975\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929882115, 0247-D (online), C 13.58:75-814, A modified Benedict-Webb-Rubin equation of state for parahydrogen - II / , NBSIR;  75-814. , https://doi.org/10.6028/NBS.IR.75-814 https://www.govinfo.gov/content/pkg/GOVPUB-C13-03476b59c41354d0e03bafa5f76b092c/pdf/GOVPUB-C13-03476b59c41354d0e03bafa5f76b092c.pdf https://purl.fdlp.gov/GPO/gpo94525
001070301,151118s1975\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929882116, 0247-D (online), C 13.58:75-816, Performance characteristics of a liquid helium pump / , NBSIR;  75-816. , https://doi.org/10.6028/NBS.IR.75-816 https://www.govinfo.gov/content/pkg/GOVPUB-C13-fc4c20671c9a508cc23888dd16917a98/pdf/GOVPUB-C13-fc4c20671c9a508cc23888dd16917a98.pdf https://purl.fdlp.gov/GPO/gpo105279
001070302,151118s1975\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929882119, 0247-D (online), C 13.58:75-906, Deflection performance criteria for floors / , NBSIR;  75-906. , https://doi.org/10.6028/NBS.IR.75-906 https://www.govinfo.gov/content/pkg/GOVPUB-C13-b085ffcf7f861c3f611aca3e37982bee/pdf/GOVPUB-C13-b085ffcf7f861c3f611aca3e37982bee.pdf https://purl.fdlp.gov/GPO/gpo103602
001070303,151118s1975\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929882120, 0247-D (online), C 13.58:75-908, Characterization of sharp points and edges by electrical breakdown / , NBSIR;  75-908. , https://doi.org/10.6028/NBS.IR.75-908 https://www.govinfo.gov/content/pkg/GOVPUB-C13-51abe696275c2e43f40756e67ac880f0/pdf/GOVPUB-C13-51abe696275c2e43f40756e67ac880f0.pdf https://purl.fdlp.gov/GPO/gpo98239
001070304,151118s1975\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929882125, 0247-D (online), C 13.58:75-820," Study of cryogenic propellant systems for loading the space shuttle - Part II, hydrogen systems / ", NBSIR;  75-820. , https://doi.org/10.6028/NBS.IR.75-820 https://www.govinfo.gov/content/pkg/GOVPUB-C13-d7df7b0d6345a2984cc374d2b9dc67c9/pdf/GOVPUB-C13-d7df7b0d6345a2984cc374d2b9dc67c9.pdf https://purl.fdlp.gov/GPO/gpo103743
001070305,151118s1975\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929882126, 0247-D (online), C 13.58:75-822, Study of errors in absolute flux density measurements of Cassiopeia A / , NBSIR;  75-822. , https://doi.org/10.6028/NBS.IR.75-822 https://www.govinfo.gov/content/pkg/GOVPUB-C13-0e2651912087d1f0cd28fdb17dc1d124/pdf/GOVPUB-C13-0e2651912087d1f0cd28fdb17dc1d124.pdf https://purl.fdlp.gov/GPO/gpo94947
001070306,151118s1975\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929882127, 0247-D (online), C 13.58:75-823, Helium research in support of superconducting power transmission / , NBSIR;  75-823. , https://doi.org/10.6028/NBS.IR.75-823 https://www.govinfo.gov/content/pkg/GOVPUB-C13-0273210e54455ba73bf597469c0e3cb2/pdf/GOVPUB-C13-0273210e54455ba73bf597469c0e3cb2.pdf https://purl.fdlp.gov/GPO/gpo94523
