001,008,035 $a,074 $a,086 $a,245 $a$b,830 $a$v,856 40 $u
001076205,151019s1982\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)925472867, 0247-A (online), C 13.44:25-19, Standard x-ray diffraction powder patterns :  section 19- data for 51 substances /, NBS monograph ;  25-19. , https://doi.org/10.6028/NBS.MONO.25-19 https://www.govinfo.gov/content/pkg/GOVPUB-C13-6ec690edd1777d9378ec3845bc8e7f92/pdf/GOVPUB-C13-6ec690edd1777d9378ec3845bc8e7f92.pdf https://purl.fdlp.gov/GPO/gpo99125
001076206,151019s1984\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)925472868, 0247-A (online), C 13.44:25-20, Standard x-ray diffraction powder patterns :  section 20- data for 71 substances /, NBS monograph ;  25-20. , https://doi.org/10.6028/NBS.MONO.25-20 https://www.govinfo.gov/content/pkg/GOVPUB-C13-52c7bd0093d437b5e7df0b99b45e2f65/pdf/GOVPUB-C13-52c7bd0093d437b5e7df0b99b45e2f65.pdf https://purl.fdlp.gov/GPO/gpo97918
001076207,151019s1985\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)925472869, 0247-A (online), C 13.44:25-21, Standard x-ray diffraction powder patterns :  section 21- data for 92 substances /, NBS monograph ;  25-21. , https://doi.org/10.6028/NBS.MONO.25-21 https://www.govinfo.gov/content/pkg/GOVPUB-C13-57c84b9c5b7a65e944d8d4cb38c093a4/pdf/GOVPUB-C13-57c84b9c5b7a65e944d8d4cb38c093a4.pdf https://purl.fdlp.gov/GPO/gpo98098
001076208,151019s1961\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)925472870, 0247-A (online), C 13.44:26, Development of high-temperature strain gages / , NBS monograph ; 26 , https://doi.org/10.6028/NBS.MONO.26 https://www.govinfo.gov/content/pkg/GOVPUB-C13-a8b321959330535ab8062239059df798/pdf/GOVPUB-C13-a8b321959330535ab8062239059df798.pdf https://purl.fdlp.gov/GPO/gpo101604
001076210,151019s1961\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)925472760, 0247-A (online), C 13.44:28, Causes of variation in chemical analyses and physical tests of Portland cement / , NBS monograph ; 28 , https://doi.org/10.6028/NBS.MONO.28 https://www.govinfo.gov/content/pkg/GOVPUB-C13-39ce86486a65701e9c321edc25f27764/pdf/GOVPUB-C13-39ce86486a65701e9c321edc25f27764.pdf https://purl.fdlp.gov/GPO/gpo96751
001076212,151019s1961\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)925472895, 0247-A (online), C 13.44:30, Corrected optical pyrometer readings / , NBS monograph ; 30 , https://doi.org/10.6028/NBS.MONO.30 https://www.govinfo.gov/content/pkg/GOVPUB-C13-ab326e25fd4e1bfc7bb0fb1428eae8c9/pdf/GOVPUB-C13-ab326e25fd4e1bfc7bb0fb1428eae8c9.pdf https://purl.fdlp.gov/GPO/gpo101686
001076213,151019s1961\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)925472896, 0247-A (online), C 13.44:31, Capacities of stacks in sanitary drainage systems for buildings / , NBS monograph ; 31 , https://doi.org/10.6028/NBS.MONO.31 https://www.govinfo.gov/content/pkg/GOVPUB-C13-0c7ad0e87f707a139cb4d748d9f6ec02/pdf/GOVPUB-C13-0c7ad0e87f707a139cb4d748d9f6ec02.pdf https://purl.fdlp.gov/GPO/gpo94816
001076214,151019s1961\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)925472891, 0247-A (online), C 13.44:32-1, Tables of spectral-line intensities :  part 1 /, NBS monograph ;  32-1. , https://doi.org/10.6028/NBS.MONO.32-1 https://www.govinfo.gov/content/pkg/GOVPUB-C13-1c8c68b49def0a3189d55d0a42214b77/pdf/GOVPUB-C13-1c8c68b49def0a3189d55d0a42214b77.pdf https://purl.fdlp.gov/GPO/gpo95685
001076215,151019s1961\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)925472892, 0247-A (online), C 13.44:32-2, Tables of spectral-line intensities :  part II /, NBS monograph ;  32-2. , https://doi.org/10.6028/NBS.MONO.32-2 https://www.govinfo.gov/content/pkg/GOVPUB-C13-e52622c57a5780a382c6a191b538dc3b/pdf/GOVPUB-C13-e52622c57a5780a382c6a191b538dc3b.pdf https://purl.fdlp.gov/GPO/gpo104348
001076219,151019s1961\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)925472808, 0247-A (online), C 13.44:37, International practical temperature scale of 1948 :  text revision of 1960 /, NBS monograph ; 37 , https://doi.org/10.6028/NBS.MONO.37 https://www.govinfo.gov/content/pkg/GOVPUB-C13-1d3d68219b85d8c3dbaa78538fd23e67/pdf/GOVPUB-C13-1d3d68219b85d8c3dbaa78538fd23e67.pdf https://purl.fdlp.gov/GPO/gpo95703
001076221,151019s1962\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)925472929, 0247-A (online), C 13.44:39, Calibration procedures for direct-current resistance apparatus / , NBS monograph ; 39 , https://doi.org/10.6028/NBS.MONO.39 https://www.govinfo.gov/content/pkg/GOVPUB-C13-8cbba52d83e75abf5bcfa8867880a775/pdf/GOVPUB-C13-8cbba52d83e75abf5bcfa8867880a775.pdf https://purl.fdlp.gov/GPO/gpo100494
001076224,151019s1960\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)925472701, 0247-A (online), C 13.44:7, Precise measurement of heat of combustion with a bomb calorimeter / , NBS monograph ; 7 , https://doi.org/10.6028/NBS.MONO.7 https://www.govinfo.gov/content/pkg/GOVPUB-C13-234be850ab42415b0b12c0568d13aad0/pdf/GOVPUB-C13-234be850ab42415b0b12c0568d13aad0.pdf https://purl.fdlp.gov/GPO/gpo95996
001076225,151019s1962\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)925472933, 0247-A (online), C 13.44:45, Fire tests of precast cellular concrete floors and roofs / , NBS monograph ; 45 , https://doi.org/10.6028/NBS.MONO.45 https://www.govinfo.gov/content/pkg/GOVPUB-C13-a584e291b0ce436cfe19d951e6097c7b/pdf/GOVPUB-C13-a584e291b0ce436cfe19d951e6097c7b.pdf https://purl.fdlp.gov/GPO/gpo101463
001076226,151019s1962\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)925472934, 0247-A (online), C 13.44:46, Analysis of coaxial two-terminal conical capacitor / , NBS monograph ; 46 , https://doi.org/10.6028/NBS.MONO.46 https://www.govinfo.gov/content/pkg/GOVPUB-C13-2b91d9082b4315bc5f4b16782a81d5ce/pdf/GOVPUB-C13-2b91d9082b4315bc5f4b16782a81d5ce.pdf https://purl.fdlp.gov/GPO/gpo96170
001076227,151019s1962\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)925472935, 0247-A (online), C 13.44:47, Basic magnetic quantities and the measurement of the magnetic properties of materials / , NBS monograph ; 47 , https://doi.org/10.6028/NBS.MONO.47 https://www.govinfo.gov/content/pkg/GOVPUB-C13-2ce2665977ff680c65a1c9b422cf35a8/pdf/GOVPUB-C13-2ce2665977ff680c65a1c9b422cf35a8.pdf https://purl.fdlp.gov/GPO/gpo96214
001076228,151019s1962\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)925472793, 0247-A (online), C 13.44:48, Determination of total x-ray beam energy with a calibrated ionization chamber / , NBS monograph ; 48 , https://doi.org/10.6028/NBS.MONO.48 https://www.govinfo.gov/content/pkg/GOVPUB-C13-82941bdc3c2c84df4a55053da09832cd/pdf/GOVPUB-C13-82941bdc3c2c84df4a55053da09832cd.pdf https://purl.fdlp.gov/GPO/gpo99920
001076230,151019s1962\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)925472944, 0247-A (online), C 13.44:50, Bibliography on atomic transition probabilities / , NBS monograph ; 50 , https://doi.org/10.6028/NBS.MONO.50 https://www.govinfo.gov/content/pkg/GOVPUB-C13-c29576d6fcbe243a4b5de511dddd0bf3/pdf/GOVPUB-C13-c29576d6fcbe243a4b5de511dddd0bf3.pdf https://purl.fdlp.gov/GPO/gpo102660
001076239,151019s1966\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)925473006, 0247-A (online), C 13.44:61, The Solar spectrum 2935{esc}p5{esc}s to 8770{esc}p5{esc}s :  second revision of Rowland's preliminary table of solar spectrum wavelengths /, NBS monograph ; 61 , https://doi.org/10.6028/NBS.MONO.61 https://www.govinfo.gov/content/pkg/GOVPUB-C13-9365745b4f4ba1f9f793a1bd0d11e36f/pdf/GOVPUB-C13-9365745b4f4ba1f9f793a1bd0d11e36f.pdf https://purl.fdlp.gov/GPO/gpo100755
001076241,151019s1963\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)925472972, 0247-A (online), C 13.44:63, Tensile and impact properties of selected materials for 20 to 300{esc}b2{esc}sK / , NBS monograph ; 63 , https://doi.org/10.6028/NBS.MONO.63 https://www.govinfo.gov/content/pkg/GOVPUB-C13-672a7a375a1bede61e859b18a4d03b45/pdf/GOVPUB-C13-672a7a375a1bede61e859b18a4d03b45.pdf https://purl.fdlp.gov/GPO/gpo98840
001076242,151019s1963\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)925472973, 0247-A (online), C 13.44:64, Refractive indices and densities of aqueous solutions of invert sugar / , NBS monograph ; 64 , https://doi.org/10.6028/NBS.MONO.64 https://www.govinfo.gov/content/pkg/GOVPUB-C13-3afcead43ea8418dbc2f683126707b2c/pdf/GOVPUB-C13-3afcead43ea8418dbc2f683126707b2c.pdf https://purl.fdlp.gov/GPO/gpo96781
001076243,151019s1963\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)925472974, 0247-A (online), C 13.44:65, Reduction of data for piston gage pressure measurements / , NBS monograph ; 65 , https://doi.org/10.6028/NBS.MONO.65 https://www.govinfo.gov/content/pkg/GOVPUB-C13-0bd1d33bc522a228689c8be3be0b6de7/pdf/GOVPUB-C13-0bd1d33bc522a228689c8be3be0b6de7.pdf https://purl.fdlp.gov/GPO/gpo94880
001076244,151019s1963\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)925472865, 0247-A (online), C 13.44:67, Methods for the dynamic calibration of pressure transducers / , NBS monograph ; 67 , https://doi.org/10.6028/NBS.MONO.67 https://www.govinfo.gov/content/pkg/GOVPUB-C13-1d387f6600f54d5437f1f6f9dbcf6f59/pdf/GOVPUB-C13-1d387f6600f54d5437f1f6f9dbcf6f59.pdf https://purl.fdlp.gov/GPO/gpo95701
001076246,151019s1960\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)925472752, 0247-A (online), C 13.44:9," A Method for the dynamic determination of the elastic, dielastic, and piezoelectric constants of Quartz / ", NBS monograph ; 9 , https://doi.org/10.6028/NBS.MONO.9 https://www.govinfo.gov/content/pkg/GOVPUB-C13-2d06b3a557893e6abc4a5c205f014119/pdf/GOVPUB-C13-2d06b3a557893e6abc4a5c205f014119.pdf https://purl.fdlp.gov/GPO/gpo96393
001076249,151019s1964\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)925473056, 0247-A (online), C 13.44:73, The NBS standard hygrometer / , NBS monograph ; 73 , https://doi.org/10.6028/NBS.MONO.73 https://www.govinfo.gov/content/pkg/GOVPUB-C13-17956567c659b07f7f61cc1d8e865852/pdf/GOVPUB-C13-17956567c659b07f7f61cc1d8e865852.pdf https://purl.fdlp.gov/GPO/gpo95323
001076250,151019s1964\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)925473057, 0247-A (online), C 13.44:74, Creep and drying shrinkage of lightweight and normal-weight concretes / , NBS monograph ; 74 , https://doi.org/10.6028/NBS.MONO.74 https://www.govinfo.gov/content/pkg/GOVPUB-C13-a7415e49568efd762eefae20900c7334/pdf/GOVPUB-C13-a7415e49568efd762eefae20900c7334.pdf https://purl.fdlp.gov/GPO/gpo101535
001076251,151019s1967\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)925473023, 0247-A (online), C 13.44:75," Color of signal lights :  their selection, definition, measurement, production, and use /", NBS monograph ; 75 , https://doi.org/10.6028/NBS.MONO.75 https://www.govinfo.gov/content/pkg/GOVPUB-C13-6ad35ae78c1fa448349cdbe9fb18e0c3/pdf/GOVPUB-C13-6ad35ae78c1fa448349cdbe9fb18e0c3.pdf https://purl.fdlp.gov/GPO/gpo98974
001076255,151019s1964\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)925473026, 0247-A (online), C 13.44:78," A Complete mode sum for LF, VLF, ELF terrestrial radio wave fields / ", NBS monograph ; 78 , https://doi.org/10.6028/NBS.MONO.78 https://www.govinfo.gov/content/pkg/GOVPUB-C13-0735129777f0734c0063cc63e3d54d1b/pdf/GOVPUB-C13-0735129777f0734c0063cc63e3d54d1b.pdf https://purl.fdlp.gov/GPO/gpo94707
001076260,151019s1965\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)925473036, 0247-A (online), C 13.44:91, Automatic indexing :  a state-of-the-art report /, NBS monograph ; 91 , https://doi.org/10.6028/NBS.MONO.91 https://www.govinfo.gov/content/pkg/GOVPUB-C13-0f6ec07a727cf9b3330f1039751e37af/pdf/GOVPUB-C13-0f6ec07a727cf9b3330f1039751e37af.pdf https://purl.fdlp.gov/GPO/gpo94967
001076261,151019s1966\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)925473080, 0247-A (online), C 13.44:92, Radio meteorology / , NBS monograph ; 92 , https://doi.org/10.6028/NBS.MONO.92 https://www.govinfo.gov/content/pkg/GOVPUB-C13-275c5c72c4680347c482b03045a8698b/pdf/GOVPUB-C13-275c5c72c4680347c482b03045a8698b.pdf https://purl.fdlp.gov/GPO/gpo96058
001116492,711020s1968\\\\dcua\\\\\b\\\\000\0\eng\\, (OCoLC)00712697, 0247-A (online), C 13.44:105, Acid-base behavior in aprotic organic solvents. , NBS monograph ; 105 , https://doi.org/10.6028/NBS.MONO.105 https://www.govinfo.gov/content/pkg/GOVPUB-C13-9ef94b17bbdbc58b8fbb6d71c814d84e/pdf/GOVPUB-C13-9ef94b17bbdbc58b8fbb6d71c814d84e.pdf https://purl.fdlp.gov/GPO/gpo101185
001116493,100305s1960\\\\dcuad\\\ob\\\\000\0\eng\d, (OCoLC)540921797, 0247-A (online), C 13.44:22, Climatic charts and data of the radio refractive index for the United States and the world / , NBS monograph ; 22 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-8fe632df74c76886f5528b4a724e1305/pdf/GOVPUB-C13-8fe632df74c76886f5528b4a724e1305.pdf https://purl.fdlp.gov/GPO/gpo100615
001116494,100305s1960\\\\dcua\\\\obt\\f000\0\eng\d, (OCoLC)540921923, 0247-A (online), C 13.44:18, Heat treatment and properties of iron and steel / , NBS monograph ; 18 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-9d3193e93202905da6c546702b1a9d73/pdf/GOVPUB-C13-9d3193e93202905da6c546702b1a9d73.pdf https://purl.fdlp.gov/GPO/gpo101134
001116495,100305s1973\\\\dcuad\\\obt\\f000\0\eng\d, (OCoLC)540996784, 0247-A (online), C 13.44:130, The divergent beam (Kossel) x-ray method and its uses in measuring strain contours in an individual grain of Fe-3 weight percent Si transformer sheet / , NBS monograph ; 130 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-b97a883e02ae588af530862fc99bf256/pdf/GOVPUB-C13-b97a883e02ae588af530862fc99bf256.pdf https://purl.fdlp.gov/GPO/gpo102265
001116496,100305s1972\\\\dcua\\\\obt\\f000\0\eng\d, (OCoLC)540996888, 0247-A (online), C 13.44:123, BOLOVAC systems for measuring electrical quantities from 0.5 MHz through microwaves / , NBS monograph ; 123 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-1f8537b74c3541ba6fb83653d90bc16b/pdf/GOVPUB-C13-1f8537b74c3541ba6fb83653d90bc16b.pdf https://purl.fdlp.gov/GPO/gpo95748
001116497,100305s1972\\\\dcua\\\\obt\\f000\0\eng\d, (OCoLC)540996892, 0247-A (online), C 13.44:129, The development of Loran-C navigation and timing / , NBS monograph ; 129 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-59cf7c1188e01508bc56b96633c2abdf/pdf/GOVPUB-C13-59cf7c1188e01508bc56b96633c2abdf.pdf https://purl.fdlp.gov/GPO/gpo98305
001116498,100305s1971\\\\dcu\\\\\ob\\\\000\0\eng\d, (OCoLC)541004717, 0247-A (online), C 13.44:120, Unified theory calculations of Stark broadened hydrogen lines including lower state interactions , NBS monograph ; 120 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-12f982352eafc56b4ad12ad504504f96/pdf/GOVPUB-C13-12f982352eafc56b4ad12ad504504f96.pdf https://purl.fdlp.gov/GPO/gpo95135
001116499,100305s1960\\\\dcua\\\\obt\\f000\0\eng\d, (OCoLC)541059613, 0247-A (online), C 13.44:6, Properties of high-temperature ceramics and cermets :  elasticity and density at room temperature /, NBS monograph ; 6 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-b2db6836208a16e8c665fc442830f4f3/pdf/GOVPUB-C13-b2db6836208a16e8c665fc442830f4f3.pdf https://purl.fdlp.gov/GPO/gpo101987
001116500,100305s1964\\\\dcua\\\\obt\\f000\0\eng\d, (OCoLC)541059689, 0247-A (online), C 13.44:86, Investigation of the hydraulics of horizontal drains in plumbing systems / , NBS monograph ; 86 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-54cb3b85d8dab487be16766e8d038594/pdf/GOVPUB-C13-54cb3b85d8dab487be16766e8d038594.pdf https://purl.fdlp.gov/GPO/gpo97992
001116501,100305s1961\\\\dcu\\\\\obt\\f001\0\eng\d, (OCoLC)541059710, 0247-A (online), C 13.44:35, Bibliography and index on vacuum and low pressure measurement / , NBS monograph ; 35 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-c79ca0a175d2fc686faf55f1a982d13a/pdf/GOVPUB-C13-c79ca0a175d2fc686faf55f1a982d13a.pdf https://purl.fdlp.gov/GPO/gpo102868
001116502,100305s1974\\\\dcua\\\\obt\\f000\0\eng\d, (OCoLC)541157380, 0247-A (online), C 13.44:141, The measurement of lumped parameter impedance :  a metrology guide /, NBS monograph ; 141 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-fdf243d8f80fbede39acb779386423c8/pdf/GOVPUB-C13-fdf243d8f80fbede39acb779386423c8.pdf https://purl.fdlp.gov/GPO/gpo105341
001116503,100305s1974\\\\dcua\\\\obt\\f001\0\eng\d, (OCoLC)541157406, 0247-A (online), C 13.44:140, Time and frequency :  theory and fundamentals /, NBS monograph ; 140 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-e1edb3c9f15cce79026b68215342ba26/pdf/GOVPUB-C13-e1edb3c9f15cce79026b68215342ba26.pdf https://purl.fdlp.gov/GPO/gpo104201
001116504,100310s1962\\\\dcu\\\\\ob\\\\000\0\eng\d, (OCoLC)550592274, 0247-A (online), C 13.44:54, Analytical standards for trace elements in petroleum products , NBS monograph ; 54 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-6d54a3282e31c99ba813ff6860cdab3a/pdf/GOVPUB-C13-6d54a3282e31c99ba813ff6860cdab3a.pdf https://purl.fdlp.gov/GPO/gpo100093
001116505,100317s1977\\\\dcua\\\\obt\\f001\0\eng\d, (OCoLC)557615569, 0247-A (online), C 13.44:156, Stress corrosion cracking control measures / , NBS monograph ; 156 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-5ad5093bab9313b64650a80f8143ec0a/pdf/GOVPUB-C13-5ad5093bab9313b64650a80f8143ec0a.pdf https://purl.fdlp.gov/GPO/gpo98348
001116506,100317s1981\\\\dcua\\\\obt\\f000\0\eng\d, (OCoLC)558088337, 0247-A (online), C 13.44:162, Plane-wave scattering-matrix theory of antennas and antenna-antenna interactions / , NBS monograph ; 162 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-5c98bb6323a0e4227cdcc2df438a8693/pdf/GOVPUB-C13-5c98bb6323a0e4227cdcc2df438a8693.pdf https://purl.fdlp.gov/GPO/gpo98423
001116507,100318s1977\\\\dcua\\\\ob\\\f000\0\eng\d, (OCoLC)560478349, 0247-A (online), C 13.44:160, Geometrical considerations and nomenclature for reflectance / , NBS monograph ; 160 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-80bc81d1913dfe186083080cbdc8ae75/pdf/GOVPUB-C13-80bc81d1913dfe186083080cbdc8ae75.pdf https://purl.fdlp.gov/GPO/gpo99840
001116508,100323s1981\\\\dcua\\\\obft\f000\0\eng\d, (OCoLC)567654706, 0247-A (online), C 13.44:167, Physical properties data for rock salt / , NBS monograph ; 167 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-7c3b82ee47d261fbd449089606e571bb/pdf/GOVPUB-C13-7c3b82ee47d261fbd449089606e571bb.pdf https://purl.fdlp.gov/GPO/gpo99678
001116509,100324s1961\\\\dcua\\\\ob\\\\000\0\eng\d, (OCoLC)568421714, 0247-A (online), C 13.44:19, Atomic energy levels in crystals. , NBS monograph ; 19 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-e4ed35e343832d00ddc6159bc4edcb25/pdf/GOVPUB-C13-e4ed35e343832d00ddc6159bc4edcb25.pdf https://purl.fdlp.gov/GPO/gpo104338
001116510,100323s1963\\\\dcua\\\\obt\\f000\0\eng\d, (OCoLC)568603766, 0247-A (online), C 13.44:62, Testing of metal volumetric standards / , NBS monograph ; 62 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-c352f411cf6a99ece710743d8eae653a/pdf/GOVPUB-C13-c352f411cf6a99ece710743d8eae653a.pdf https://purl.fdlp.gov/GPO/gpo102682
001116511,100323s1976\\\\dcua\\\\ob\\\f000\0\eng\d, (OCoLC)568754812, 0247-A (online), C 13.44:157," Computers, health records, and citizen rights / ", NBS monograph ; 157 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-a16c3d655120a7411d9dfa0fcaaf7367/pdf/GOVPUB-C13-a16c3d655120a7411d9dfa0fcaaf7367.pdf https://purl.fdlp.gov/GPO/gpo101297
001116512,100325s1964\\\\dcua\\\\ob\\\f000\0\eng\d, (OCoLC)569239135, 0247-A (online), C 13.44:85, A study of lunar surface radio communication , NBS monograph ; 85 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-4d74dbbbad4881b54c2c2f903ece3052/pdf/GOVPUB-C13-4d74dbbbad4881b54c2c2f903ece3052.pdf https://purl.fdlp.gov/GPO/gpo98213
001116513,100325s1975\\\\dcua\\\\ob\\\f000\0\eng\d, (OCoLC)570956054, 0247-A (online), C 13.44:152, A gage block measurement process using single wavelength interferometry / , NBS monograph ; 152 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-4b1364c8ed9a0e80b412ddacde914e13/pdf/GOVPUB-C13-4b1364c8ed9a0e80b412ddacde914e13.pdf https://purl.fdlp.gov/GPO/gpo97620
001116514,100325s1973\\\\dcua\\\\obt\\f000\0\eng\d, (OCoLC)571762636, 0247-A (online), C 13.44:134, Space groups and lattice complexes / , NBS monograph ; 134 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-9e1f4b1ac79484ad66b190b5aadf50d2/pdf/GOVPUB-C13-9e1f4b1ac79484ad66b190b5aadf50d2.pdf https://purl.fdlp.gov/GPO/gpo101164
001116515,100325s1981\\\\dcua\\\\obt\\f000\0\eng\d, (OCoLC)574073158, 0247-A (online), C 13.44:168, Selected properties of hydrogen (engineering design data) / , NBS monograph ; 168 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-16cf1d9f0c247008262065f7cf144b3e/pdf/GOVPUB-C13-16cf1d9f0c247008262065f7cf144b3e.pdf https://purl.fdlp.gov/GPO/gpo95404
001116516,100326s1960\\\\dcu\\\\\ob\\\f000\0\eng\d, (OCoLC)580939032, 0247-A (online), C 13.44:14, Bibliography on molecular and crystal structure models , NBS monograph ; 14 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-3f90a2d2ccc7832e10793145ede48633/pdf/GOVPUB-C13-3f90a2d2ccc7832e10793145ede48633.pdf https://purl.fdlp.gov/GPO/gpo97060
001116517,100401s1962\\\\dcu\\\\\obt\\f000\0\eng\d, (OCoLC)594285954, 0247-A (online), C 13.44:49, Tables of Einstein functions :  vibrational contributions to the thermodynamic functions /, NBS monograph ; 49 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-15b644a6bcdf08632b2ee0c676408edb/pdf/GOVPUB-C13-15b644a6bcdf08632b2ee0c676408edb.pdf https://purl.fdlp.gov/GPO/gpo95281
001116518,100401s1964\\\\dcua\\\\obt\\f000\0\eng\d, (OCoLC)594370886, 0247-A (online), C 13.44:71, Line parameters and computed spectra for water vapor bands at 2.7 [mu] / , NBS monograph ; 71 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-a38ca7b48831e740d36550f66433f4a6/pdf/GOVPUB-C13-a38ca7b48831e740d36550f66433f4a6.pdf https://purl.fdlp.gov/GPO/gpo101381
001116519,100402s1964\\\\dcu\\\\\obt\\f000\0\eng\d, (OCoLC)594530728, 0247-A (online), C 13.44:81, Tables of electron radial functions and tangents of phase shifts for light nuclei (Z=1 through 10) / , NBS monograph ; 81 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-acb4bbe6cd8c2a9ed9b0f34cd053890d/pdf/GOVPUB-C13-acb4bbe6cd8c2a9ed9b0f34cd053890d.pdf https://purl.fdlp.gov/GPO/gpo101746
001116520,100402s1963\\\\dcua\\\\ob\\\f000\0\eng\d, (OCoLC)595161549, 0247-A (online), C 13.44:66, Electron optical studies of low-pressure gases , NBS monograph ; 66 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-82d7f565b6b585a572f924c3d901dad7/pdf/GOVPUB-C13-82d7f565b6b585a572f924c3d901dad7.pdf https://purl.fdlp.gov/GPO/gpo99930
001116521,100402s1965\\\\dcua\\\\obt\\f001\0\eng\d, (OCoLC)595365777, 0247-A (online), C 13.44:80, Ionospheric radio propagation / , NBS monograph ; 80 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-fb3928334c2e900ed6a1cc1312e7db64/pdf/GOVPUB-C13-fb3928334c2e900ed6a1cc1312e7db64.pdf https://purl.fdlp.gov/GPO/gpo105229
001116522,100402s1964\\\\dcu\\\\\o\\\\f000\0\eng\d, (OCoLC)595365778, 0247-A (online), C 13.44:79, On the statistical theory of electromagnetic waves in a fluctuating medium (II). , NBS monograph ; 79 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-53b6e3fe4b575ea9bea00b8be499b05d/pdf/GOVPUB-C13-53b6e3fe4b575ea9bea00b8be499b05d.pdf https://purl.fdlp.gov/GPO/gpo97956
001116523,100406s1963\\\\dcua\\\\ob\\\f000\0\eng\d, (OCoLC)602151387, 0247-A (online), C 13.44:60, Influence of a sector ground screen on the field of a vertical antenna , NBS monograph ; 60 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-98aa2ad44f0ffc417d0689a72ac9ba21/pdf/GOVPUB-C13-98aa2ad44f0ffc417d0689a72ac9ba21.pdf https://purl.fdlp.gov/GPO/gpo100969
001116524,100406s1964\\\\dcu\\\\\ob\\\\000\0\eng\d, (OCoLC)602189640, 0247-A (online), C 13.44:69," Shielding against gamma rays, neutrons, and electrons from nuclear weapons  a review and bibliography", NBS monograph ; 69 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-e41bf12c845c2badd5367e1334c1b7d6/pdf/GOVPUB-C13-e41bf12c845c2badd5367e1334c1b7d6.pdf https://purl.fdlp.gov/GPO/gpo104302
