1,8,035 $a,074 $a,086 $a,245 $a$b,830 $a$v,856 40 $u
1074439,151026s1990\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926751520, 0247 (online), C 13.10:797, NIST research reports / , NIST special publication ; 797 , https://doi.org/10.6028/NIST.SP.797 https://www.govinfo.gov/content/pkg/GOVPUB-C13-5a966e5bcf0743f69a01d530743cf7e2/pdf/GOVPUB-C13-5a966e5bcf0743f69a01d530743cf7e2.pdf https://purl.fdlp.gov/GPO/gpo98333
1074440,151026s1991\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926749228, 0247 (online), C 13.10:798," A users guide for RAPID, version 2.3 / ", NIST special publication ; 798 , https://doi.org/10.6028/NIST.SP.798 https://www.govinfo.gov/content/pkg/GOVPUB-C13-31fee089b979d384753f57c532f580ea/pdf/GOVPUB-C13-31fee089b979d384753f57c532f580ea.pdf https://purl.fdlp.gov/GPO/gpo96496
1074442,151026s1990\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926749098, 0247 (online), C 13.10:801, Laser induced damage in optical materials 1989 / , NIST special publication ; 801 , https://doi.org/10.6028/NIST.SP.801 https://www.govinfo.gov/content/pkg/GOVPUB-C13-72629cb3fa002d8c11b7030c897f9e6c/pdf/GOVPUB-C13-72629cb3fa002d8c11b7030c897f9e6c.pdf https://purl.fdlp.gov/GPO/gpo99280
1074443,151026s1991\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926749302, 0247 (online), C 13.10:802, Effect of a free surface on stress distribution in a bimaterial composite / , NIST special publication ; 802 , https://doi.org/10.6028/NIST.SP.802 https://www.govinfo.gov/content/pkg/GOVPUB-C13-b8e5eb11dc5df4730e87b145417f8c1f/pdf/GOVPUB-C13-b8e5eb11dc5df4730e87b145417f8c1f.pdf https://purl.fdlp.gov/GPO/gpo103704
1074444,151026s1990\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926749180, 0247 (online), C 13.10:803, Abstract and index collection in the Research Information Center of the National Institute of Standards and Technology / , NIST special publication ; 803 , https://doi.org/10.6028/NIST.SP.803 https://www.govinfo.gov/content/pkg/GOVPUB-C13-caa435d96468bb61bbc64d5bccc9660a/pdf/GOVPUB-C13-caa435d96468bb61bbc64d5bccc9660a.pdf https://purl.fdlp.gov/GPO/gpo102993
1074445,151026s1991\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926749296, 0247 (online), C 13.10:804, Chemistry of electronic ceramic materials / , NIST special publication ; 804 , https://doi.org/10.6028/NIST.SP.804 https://www.govinfo.gov/content/pkg/GOVPUB-C13-dd3345d9df78314a24f84f886e0bf655/pdf/GOVPUB-C13-dd3345d9df78314a24f84f886e0bf655.pdf https://purl.fdlp.gov/GPO/gpo105445
1074446,151026s1990\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926749297, 0247 (online), C 13.10:805, Uncertainty and accuracy in physical measurements / , NIST special publication ; 805 , https://doi.org/10.6028/NIST.SP.805 https://www.govinfo.gov/content/pkg/GOVPUB-C13-50bcbffd93c38a869518ae1d32303c00/pdf/GOVPUB-C13-50bcbffd93c38a869518ae1d32303c00.pdf https://purl.fdlp.gov/GPO/gpo97843
1074447,151026s1991\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926749301, 0247 (online), C 13.10:807, U.S. assessment of the new diamond technology in Japan / , NIST special publication ; 807 , https://doi.org/10.6028/NIST.SP.807 https://www.govinfo.gov/content/pkg/GOVPUB-C13-9b63cbc04c9ececb7c520f955c679204/pdf/GOVPUB-C13-9b63cbc04c9ececb7c520f955c679204.pdf https://purl.fdlp.gov/GPO/gpo101070
1074448,151026s1991\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926749337, 0247 (online), C 13.10:808, Directory of federal government laboratory accreditation/designation programs / , NIST special publication ; 808 , https://doi.org/10.6028/NIST.SP.808 https://www.govinfo.gov/content/pkg/GOVPUB-C13-f75be8187312641bc8b7b948d936a779/pdf/GOVPUB-C13-f75be8187312641bc8b7b948d936a779.pdf https://purl.fdlp.gov/GPO/gpo105077
1074449,151026s1991\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926751399, 0247 (online), C 13.10:809, NIST research reports / , NIST special publication ; 809 , https://doi.org/10.6028/NIST.SP.809 https://www.govinfo.gov/content/pkg/GOVPUB-C13-09175326459aed67d9532b27240bc974/pdf/GOVPUB-C13-09175326459aed67d9532b27240bc974.pdf https://purl.fdlp.gov/GPO/gpo94761
1074450,151026s1991\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926749338, 0247 (online), C 13.10:810-1991, 1991 Directory of accredited laboratories / , NIST special publication ;  810-1991. , https://doi.org/10.6028/NIST.SP.810-1991 https://www.govinfo.gov/content/pkg/GOVPUB-C13-f4c58963794e7b2544131d337e6fb2af/pdf/GOVPUB-C13-f4c58963794e7b2544131d337e6fb2af.pdf https://purl.fdlp.gov/GPO/gpo104969
1074451,151026s1992\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926749208, 0247 (online), C 13.10:810-1992, National Voluntary Laboratory Accreditation Program 1992 directory / , NIST special publication ;  810-1992. , https://doi.org/10.6028/NIST.SP.810-1992 https://www.govinfo.gov/content/pkg/GOVPUB-C13-a71d5ec898c1860760adebcca96d92f5/pdf/GOVPUB-C13-a71d5ec898c1860760adebcca96d92f5.pdf https://purl.fdlp.gov/GPO/gpo103533
1074452,151026s1993\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926749339, 0247 (online), C 13.10:810-1993, National Voluntary Laboratory Accreditation Program 1993 directory / , NIST special publication ;  810-1993. , https://doi.org/10.6028/NIST.SP.810-1993 https://www.govinfo.gov/content/pkg/GOVPUB-C13-27bacf8ebb37819c94edc0e207ba0fc5/pdf/GOVPUB-C13-27bacf8ebb37819c94edc0e207ba0fc5.pdf https://purl.fdlp.gov/GPO/gpo95929
1074453,151026s1994\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926749340, 0247 (online), C 13.10:810-1994, National Voluntary Laboratory Accreditation Program 1994 directory / , NIST special publication ;  810-1994. , https://doi.org/10.6028/NIST.SP.810-1994 https://www.govinfo.gov/content/pkg/GOVPUB-C13-7adb53bc0e3cd107819ae157d31af93c/pdf/GOVPUB-C13-7adb53bc0e3cd107819ae157d31af93c.pdf https://purl.fdlp.gov/GPO/gpo99624
1074454,151026s1995\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926749341, 0247 (online), C 13.10:810-1995, National Voluntary Laboratory Accreditation Program 1995 directory / , NIST special publication ;  810-1995. , https://doi.org/10.6028/NIST.SP.810-1995 https://www.govinfo.gov/content/pkg/GOVPUB-C13-a80d04604cbff2efa3464ceaca098db2/pdf/GOVPUB-C13-a80d04604cbff2efa3464ceaca098db2.pdf https://purl.fdlp.gov/GPO/gpo101571
1074455,151026s1996\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926749342, 0247 (online), C 13.10:810-1996, National Voluntary Laboratory Accreditation Program 1996 directory / , NIST special publication ;  810-1996. , https://doi.org/10.6028/NIST.SP.810-1996 https://www.govinfo.gov/content/pkg/GOVPUB-C13-728f81db61ccae7be0c7f7a1ac848f4e/pdf/GOVPUB-C13-728f81db61ccae7be0c7f7a1ac848f4e.pdf https://purl.fdlp.gov/GPO/gpo99285
1074456,151026s1997\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926749343, 0247 (online), C 13.10:810-1997, National Voluntary Laboratory Accreditation Program 1997 directory / , NIST special publication ;  810-1997. , https://doi.org/10.6028/NIST.SP.810-1997 https://www.govinfo.gov/content/pkg/GOVPUB-C13-4d7045dd0847dc5a335c5251c1a64469/pdf/GOVPUB-C13-4d7045dd0847dc5a335c5251c1a64469.pdf https://purl.fdlp.gov/GPO/gpo97710
1074457,151026s1998\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926749379, 0247 (online), C 13.10:810-1998, National Voluntary Laboratory Accreditation Program 1998 directory / , NIST special publication ;  810-1998. , https://doi.org/10.6028/NIST.SP.810-1998 https://www.govinfo.gov/content/pkg/GOVPUB-C13-7a9d25ccdde54df5e2d5a2b7790e3882/pdf/GOVPUB-C13-7a9d25ccdde54df5e2d5a2b7790e3882.pdf https://purl.fdlp.gov/GPO/gpo99617
1074458,151026s1999\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926749380, 0247 (online), C 13.10:810-1999, National Voluntary Laboratory Accreditation Program 1999 directory / , NIST special publication ;  810-1999. , https://doi.org/10.6028/NIST.SP.810-1999 https://www.govinfo.gov/content/pkg/GOVPUB-C13-0a14dbc5ed3446a59bdc164c10bde56a/pdf/GOVPUB-C13-0a14dbc5ed3446a59bdc164c10bde56a.pdf https://purl.fdlp.gov/GPO/gpo94791
1074459,151026s2000\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926749381, 0247 (online), C 13.10:810-2000, National Voluntary Laboratory Accreditation Program 2000 / , NIST special publication ;  810-2000. , https://doi.org/10.6028/NIST.SP.810-2000 https://www.govinfo.gov/content/pkg/GOVPUB-C13-3319a789958d0e8475e248e3575e2b28/pdf/GOVPUB-C13-3319a789958d0e8475e248e3575e2b28.pdf https://purl.fdlp.gov/GPO/gpo96530
1074460,151026s2001\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926749349, 0247 (online), C 13.10:810-2001, National Voluntary Laboratory Accreditation Program 2001 / , NIST special publication ;  810-2001. , https://doi.org/10.6028/NIST.SP.810-2001 https://www.govinfo.gov/content/pkg/GOVPUB-C13-39e12b25803a16285fab1343484b85c0/pdf/GOVPUB-C13-39e12b25803a16285fab1343484b85c0.pdf https://purl.fdlp.gov/GPO/gpo96752
1074461,151026s2002\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926749382, 0247 (online), C 13.10:810-2002, National Voluntary Laboratory Accreditation Program 2002 / , NIST special publication ;  810-2002. , https://doi.org/10.6028/NIST.SP.810-2002 https://www.govinfo.gov/content/pkg/GOVPUB-C13-3f312777c057b240bc0b75d3a5cef691/pdf/GOVPUB-C13-3f312777c057b240bc0b75d3a5cef691.pdf https://purl.fdlp.gov/GPO/gpo97393
1074462,151026s1991\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926749407, 0247 (online), C 13.10:812, Criteria for the operation of Federall-owned secondary calibration laboratories (ionizing radiation) / , NIST special publication ; 812 , https://doi.org/10.6028/NIST.SP.812 https://www.govinfo.gov/content/pkg/GOVPUB-C13-8410b5e05558fe294a82c2bdc1317c7b/pdf/GOVPUB-C13-8410b5e05558fe294a82c2bdc1317c7b.pdf https://purl.fdlp.gov/GPO/gpo99983
1074463,151026s1991\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926749350, 0247 (online), C 13.10:813, ICLASS-91 / , NIST special publication ; 813 , https://doi.org/10.6028/NIST.SP.813 https://www.govinfo.gov/content/pkg/GOVPUB-C13-83c6cad55d46b8e2b455500fd5e75c7a/pdf/GOVPUB-C13-83c6cad55d46b8e2b455500fd5e75c7a.pdf https://purl.fdlp.gov/GPO/gpo99964
1074465,151026s1991\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926749333, 0247 (online), C 13.10:815, Directory of state and local government laboratory accreditation/designation programs / , NIST special publication ; 815 , https://doi.org/10.6028/NIST.SP.815 https://www.govinfo.gov/content/pkg/GOVPUB-C13-9b0c93dbc603d22ffa29aff02c4a29be/pdf/GOVPUB-C13-9b0c93dbc603d22ffa29aff02c4a29be.pdf https://purl.fdlp.gov/GPO/gpo103641
1074466,151026s1991\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926749320, 0247 (online), C 13.10:816, Report of the 76th National Conference on Weights and Measures 1991 / , NIST special publication ; 816 , https://doi.org/10.6028/NIST.SP.816 https://www.govinfo.gov/content/pkg/GOVPUB-C13-e1b91aadc3038cba715ac0444ea47f9a/pdf/GOVPUB-C13-e1b91aadc3038cba715ac0444ea47f9a.pdf https://purl.fdlp.gov/GPO/gpo104189
1074467,151026s1991\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926749279, 0247 (online), C 13.10:817, Research. Services. Facilities / , NIST special publication ; 817 , https://doi.org/10.6028/NIST.SP.817 https://www.govinfo.gov/content/pkg/GOVPUB-C13-d5839ede09bf8005647cd7b7742fb989/pdf/GOVPUB-C13-d5839ede09bf8005647cd7b7742fb989.pdf https://purl.fdlp.gov/GPO/gpo103420
1074468,151026s1991\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926749443, 0247 (online), C 13.10:818, Data bases available in the Research Information Center of the National Institute of Standards and Technology / , NIST special publication ; 818 , https://doi.org/10.6028/NIST.SP.818 https://www.govinfo.gov/content/pkg/GOVPUB-C13-1381d7a5a7993cc5f8361f86c4a70078/pdf/GOVPUB-C13-1381d7a5a7993cc5f8361f86c4a70078.pdf https://purl.fdlp.gov/GPO/gpo95224
1074469,151026s1991\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926749445, 0247 (online), C 13.10:819, A procedure for the effective recalibration of liquid-in-glass thermometers / , NIST special publication ; 819 , https://doi.org/10.6028/NIST.SP.819 https://www.govinfo.gov/content/pkg/GOVPUB-C13-b26cd1cbca384351c57f1f2ed1059ded/pdf/GOVPUB-C13-b26cd1cbca384351c57f1f2ed1059ded.pdf https://purl.fdlp.gov/GPO/gpo101969
1074470,151026s1991\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926749449, 0247 (online), C 13.10:820, Wind and seismic effects / , NIST special publication ; 820 , https://doi.org/10.6028/NIST.SP.820 https://www.govinfo.gov/content/pkg/GOVPUB-C13-d1674975b08ad96a056a5c6bbc74728a/pdf/GOVPUB-C13-d1674975b08ad96a056a5c6bbc74728a.pdf https://purl.fdlp.gov/GPO/gpo103259
1074471,151026s1991\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926749308, 0247 (online), C 13.10:821, Wavenumber calibration tables from heterodyne frequency measurements / , NIST special publication ; 821 , https://doi.org/10.6028/NIST.SP.821 https://www.govinfo.gov/content/pkg/GOVPUB-C13-335fd9e1b22b2f249075fa3a8b4f1244/pdf/GOVPUB-C13-335fd9e1b22b2f249075fa3a8b4f1244.pdf https://purl.fdlp.gov/GPO/gpo96545
1074472,151026s1991\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926749498, 0247 (online), C 13.10:822, National Educators Workshop :  update '90 /, NIST special publication ; 822 , https://doi.org/10.6028/NIST.SP.822 https://www.govinfo.gov/content/pkg/GOVPUB-C13-83098e5398e535b63af604a54c8bcc23/pdf/GOVPUB-C13-83098e5398e535b63af604a54c8bcc23.pdf https://purl.fdlp.gov/GPO/gpo99937
1074473,151026s1992\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926748979, 0247 (online), C 13.10:823-1, Overview of integrated services digital network conformance testing / , NIST special publication ;  823-1. , https://doi.org/10.6028/NIST.SP.823-1 https://www.govinfo.gov/content/pkg/GOVPUB-C13-dca76beb3054a77e168b60901cb4f018/pdf/GOVPUB-C13-dca76beb3054a77e168b60901cb4f018.pdf https://purl.fdlp.gov/GPO/gpo103974
1074474,151026s1992\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926749499, 0247 (online), C 13.10:823-2, Integrated services digital network conformance testing / , NIST special publication ;  823-2. , https://doi.org/10.6028/NIST.SP.823-2 https://www.govinfo.gov/content/pkg/GOVPUB-C13-3b2498fb6bca941fe612eb02de76d227/pdf/GOVPUB-C13-3b2498fb6bca941fe612eb02de76d227.pdf https://purl.fdlp.gov/GPO/gpo96788
1074475,151026s1993\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926749500, 0247 (online), C 13.10:823-3, North American integrated services digital network users' forum agreements on ISDN / , NIST special publication ;  823-3. , https://doi.org/10.6028/NIST.SP.823-3 https://www.govinfo.gov/content/pkg/GOVPUB-C13-7392ff732c33c95233bc230d35d5f5a1/pdf/GOVPUB-C13-7392ff732c33c95233bc230d35d5f5a1.pdf https://purl.fdlp.gov/GPO/gpo100052
1074476,151026s1993\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926749501, 0247 (online), C 13.10:823-4, Integrated services digital network conformance testing / , NIST special publication ;  823-4. , https://doi.org/10.6028/NIST.SP.823-4 https://www.govinfo.gov/content/pkg/GOVPUB-C13-7e658bedc8994f2381efcceb913150d4/pdf/GOVPUB-C13-7e658bedc8994f2381efcceb913150d4.pdf https://purl.fdlp.gov/GPO/gpo99757
1074477,151026s1994\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926749496, 0247 (online), C 13.10:823-5, North American ISDN users' forum agreements on integrated services digital network / , NIST special publication ;  823-5. , https://doi.org/10.6028/NIST.SP.823-5 https://www.govinfo.gov/content/pkg/GOVPUB-C13-1f7c9e4f72fa612766637ccbed118c77/pdf/GOVPUB-C13-1f7c9e4f72fa612766637ccbed118c77.pdf https://purl.fdlp.gov/GPO/gpo95620
1074478,151026s1994\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926749497, 0247 (online), C 13.10:823-6, ISDN conformance testing guidelines / , NIST special publication ;  823-6. , https://doi.org/10.6028/NIST.SP.823-6 https://www.govinfo.gov/content/pkg/GOVPUB-C13-5b0836456f791ce2e402166a338c4109/pdf/GOVPUB-C13-5b0836456f791ce2e402166a338c4109.pdf https://purl.fdlp.gov/GPO/gpo98356
1074479,151026s1991\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926749526, 0247 (online), C 13.10:824, Ceramic bearing technology / , NIST special publication ; 824 , https://doi.org/10.6028/NIST.SP.824 https://www.govinfo.gov/content/pkg/GOVPUB-C13-5ffd623ff08fa6110f992002ea7fa5a8/pdf/GOVPUB-C13-5ffd623ff08fa6110f992002ea7fa5a8.pdf https://purl.fdlp.gov/GPO/gpo98567
1074480,151026s1992\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926749450, 0247 (online), C 13.10:825, NBS/NIST a historical perspective / , NIST special publication ; 825 , https://doi.org/10.6028/NIST.SP.825 https://www.govinfo.gov/content/pkg/GOVPUB-C13-748087fd6a8565c8c70ed7b616c648b9/pdf/GOVPUB-C13-748087fd6a8565c8c70ed7b616c648b9.pdf https://purl.fdlp.gov/GPO/gpo100126
1074481,151026s1991\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926749452, 0247 (online), C 13.10:826, High-temperature superconductivity / , NIST special publication ; 826 , https://doi.org/10.6028/NIST.SP.826 https://www.govinfo.gov/content/pkg/GOVPUB-C13-1480dbf9286d66568790bc6add4a45ce/pdf/GOVPUB-C13-1480dbf9286d66568790bc6add4a45ce.pdf https://purl.fdlp.gov/GPO/gpo95255
1074482,151026s1991\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926749453, 0247 (online), C 13.10:827, Toxic potency measurement for fire hazard analysis / , NIST special publication ; 827 , https://doi.org/10.6028/NIST.SP.827 https://www.govinfo.gov/content/pkg/GOVPUB-C13-41d466b6578e4b912a9bceae0df771f3/pdf/GOVPUB-C13-41d466b6578e4b912a9bceae0df771f3.pdf https://purl.fdlp.gov/GPO/gpo97136
1074485,151026s1992\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926749411, 0247 (online), C 13.10:830, The manufacturing technology centers program / , NIST special publication ; 830 , https://doi.org/10.6028/NIST.SP.830 https://www.govinfo.gov/content/pkg/GOVPUB-C13-bbcfa53272a3b91a3242b41a11c464c5/pdf/GOVPUB-C13-bbcfa53272a3b91a3242b41a11c464c5.pdf https://purl.fdlp.gov/GPO/gpo102354
1074486,151026s1992\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926749412, 0247 (online), C 13.10:831, Directory of professional/trade organization laboratory accreditation/designation programs / , NIST special publication ; 831 , https://doi.org/10.6028/NIST.SP.831 https://www.govinfo.gov/content/pkg/GOVPUB-C13-97847b1452b2f8c4b81aefe17079ada7/pdf/GOVPUB-C13-97847b1452b2f8c4b81aefe17079ada7.pdf https://purl.fdlp.gov/GPO/gpo100934
1074487,151026s1992\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926749564, 0247 (online), C 13.10:833, Reliability of offshore operations :  proceedings of an international workshop /, NIST special publication ; 833 , https://doi.org/10.6028/NIST.SP.833 https://www.govinfo.gov/content/pkg/GOVPUB-C13-31ffec9689c9e8c54fbc145b327be71e/pdf/GOVPUB-C13-31ffec9689c9e8c54fbc145b327be71e.pdf https://purl.fdlp.gov/GPO/gpo96497
1074488,151026s1992\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926749565, 0247 (online), C 13.10:834, Ceramic machining / , NIST special publication ; 834 , https://doi.org/10.6028/NIST.SP.834 https://www.govinfo.gov/content/pkg/GOVPUB-C13-ae6eff13ab1f3a9ce97ae786d329ce92/pdf/GOVPUB-C13-ae6eff13ab1f3a9ce97ae786d329ce92.pdf https://purl.fdlp.gov/GPO/gpo101813
1074489,151026s1992\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926749431, 0247 (online), C 13.10:835, List of publications 1969-1991 / , NIST special publication ; 835 , https://doi.org/10.6028/NIST.SP.835 https://www.govinfo.gov/content/pkg/GOVPUB-C13-090759a40b27522989c78524ef40f142/pdf/GOVPUB-C13-090759a40b27522989c78524ef40f142.pdf https://purl.fdlp.gov/GPO/gpo94836
1074490,151026s1992\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926749367, 0247 (online), C 13.10:836, Abstract and index collection in the Research Information Center of the National Institute of Standards and Technology / , NIST special publication ; 836 , https://doi.org/10.6028/NIST.SP.836 https://www.govinfo.gov/content/pkg/GOVPUB-C13-981021425a4a1592c4d563fcee6ee66d/pdf/GOVPUB-C13-981021425a4a1592c4d563fcee6ee66d.pdf https://purl.fdlp.gov/GPO/gpo100953
1074491,151026s1996\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926749465, 0247 (online), C 13.10:837," Science, technology and competitiveness / ", NIST special publication ; 837 , https://doi.org/10.6028/NIST.SP.837 https://www.govinfo.gov/content/pkg/GOVPUB-C13-63b874fe0f414709a93e29b8b7ee9b79/pdf/GOVPUB-C13-63b874fe0f414709a93e29b8b7ee9b79.pdf https://purl.fdlp.gov/GPO/gpo98705
1074492,151026s1993\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926749466, 0247 (online), C 13.10:838-1, Projects 1993 :  NIST Building & Fire Research Laboratory /, NIST special publication ;  838-1. , https://doi.org/10.6028/NIST.SP.838-1 https://www.govinfo.gov/content/pkg/GOVPUB-C13-62049238e242bbe54cdcec2c30162c3a/pdf/GOVPUB-C13-62049238e242bbe54cdcec2c30162c3a.pdf https://purl.fdlp.gov/GPO/gpo100050
1074493,151026s1993\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926749321, 0247 (online), C 13.10:838-2, Publications :  1992 NIST Building & Fire Research Laboratory /, NIST special publication ;  838-2. , https://doi.org/10.6028/NIST.SP.838-2 https://www.govinfo.gov/content/pkg/GOVPUB-C13-c1eb933044aebdd2ec25fe2dd3e89be5/pdf/GOVPUB-C13-c1eb933044aebdd2ec25fe2dd3e89be5.pdf https://purl.fdlp.gov/GPO/gpo102630
1074494,151026s1993\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926749370, 0247 (online), C 13.10:838-3, Collaborating with our customers :  NIST Building & Fire Research Laboratory /, NIST special publication ;  838-3. , https://doi.org/10.6028/NIST.SP.838-3 https://www.govinfo.gov/content/pkg/GOVPUB-C13-57af9be67c33ed66a2dd7b2a0e2a8269/pdf/GOVPUB-C13-57af9be67c33ed66a2dd7b2a0e2a8269.pdf https://purl.fdlp.gov/GPO/gpo98097
1074495,151026s1993\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926749371, 0247 (online), C 13.10:838-4, Impacts :  NIST Building & Fire Research Laboratory /, NIST special publication ;  838-4. , https://doi.org/10.6028/NIST.SP.838-4 https://www.govinfo.gov/content/pkg/GOVPUB-C13-c843229b400a511092c9a853d681a6e1/pdf/GOVPUB-C13-c843229b400a511092c9a853d681a6e1.pdf https://purl.fdlp.gov/GPO/gpo102899
1074496,151026s1994\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926749624, 0247 (online), C 13.10:838-5, Project summaries 1994 :  NIST Building and Fire Research Laboratory /, NIST special publication ;  838-5. , https://doi.org/10.6028/NIST.SP.838-5 https://www.govinfo.gov/content/pkg/GOVPUB-C13-dcfa3067d1b3ac1881514043e5db596b/pdf/GOVPUB-C13-dcfa3067d1b3ac1881514043e5db596b.pdf https://purl.fdlp.gov/GPO/gpo105444
1074497,151026s1994\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926749626, 0247 (online), C 13.10:838-6, Publications 1993 :  NIST Building & Fire Research Laboratory /, NIST special publication ;  838-6. , https://doi.org/10.6028/NIST.SP.838-6 https://www.govinfo.gov/content/pkg/GOVPUB-C13-1138cb3aa42b0903c55a12ec74cba974/pdf/GOVPUB-C13-1138cb3aa42b0903c55a12ec74cba974.pdf https://purl.fdlp.gov/GPO/gpo95088
1074498,151026s1995\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926749469, 0247 (online), C 13.10:838-7, Publications 1994 :  NIST Building & Fire Research Laboratory /, NIST special publication ;  838-7. , https://doi.org/10.6028/NIST.SP.838-7 https://www.govinfo.gov/content/pkg/GOVPUB-C13-ca1325def1b7c7cf6c5c3a13f31df6c4/pdf/GOVPUB-C13-ca1325def1b7c7cf6c5c3a13f31df6c4.pdf https://purl.fdlp.gov/GPO/gpo102970
1074499,151026s1995\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926749638, 0247 (online), C 13.10:838-8, Project summaries 1995 :  NIST Building & Fire Research Laboratory /, NIST special publication ;  838-8. , https://doi.org/10.6028/NIST.SP.838-8 https://www.govinfo.gov/content/pkg/GOVPUB-C13-06d5d26be7464907b6a7fb1595ee12ce/pdf/GOVPUB-C13-06d5d26be7464907b6a7fb1595ee12ce.pdf https://purl.fdlp.gov/GPO/gpo94700
1074500,151026s1996\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926749639, 0247 (online), C 13.10:838-9, Publications 1995 :  NIST Building & Fire Research Laboratory /, NIST special publication ;  838-9. , https://doi.org/10.6028/NIST.SP.838-9 https://www.govinfo.gov/content/pkg/GOVPUB-C13-60e5a65394735db99f62e195d3141ae4/pdf/GOVPUB-C13-60e5a65394735db99f62e195d3141ae4.pdf https://purl.fdlp.gov/GPO/gpo98602
1074501,151026s1996\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926749640, 0247 (online), C 13.10:838-10, Project summaries 1996 :  NIST Building & Fire Research Laboratory /, NIST special publication ;  838-10. , https://doi.org/10.6028/NIST.SP.838-10 https://www.govinfo.gov/content/pkg/GOVPUB-C13-59dcf896a058d0fb27f0e0b6b2f71862/pdf/GOVPUB-C13-59dcf896a058d0fb27f0e0b6b2f71862.pdf https://purl.fdlp.gov/GPO/gpo98306
1074502,151026s1997\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926749641, 0247 (online), C 13.10:838-11, Building & Fire Research Laboratory :  accomplishments 1995-1996 /, NIST special publication ;  838-11. , https://doi.org/10.6028/NIST.SP.838-11 https://www.govinfo.gov/content/pkg/GOVPUB-C13-4e7d6e7739517942954ec1782695b9c8/pdf/GOVPUB-C13-4e7d6e7739517942954ec1782695b9c8.pdf https://purl.fdlp.gov/GPO/gpo97751
